 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.077684155	0.083437795	0.1192491	0.10679238	0.204520405	0.20302023	0.20529595
a31	0.107196831667	0.157334008333	0.153964863333	0.1362055	0.157860850667	0.1496073	0.137830656333
a4	0.123879715222	0.190979524444	0.159719011111	0.15586227	0.122910345889	0.129237083333	0.117412015111
a46	0.102496484741	0.147174569815	0.148420117037	0.1552661	0.147089975296	0.157242454444	0.142310241704
a31	0.124570743247	0.192356633272	0.174318525679	0.178673796667	0.117985415099	0.112237339481	0.099857522568
a28	0.130340907749	0.208031507757	0.187195661893	0.178933235556	0.104751808366	0.102373864494	0.088373002856
a27	0.10458569425	0.161832642586	0.171249490631	0.163127018519	0.135308472789	0.139311994831	0.124584654285
a31	0.10927999975	0.179674127529	0.197159153544	0.170298576173	0.119225994263	0.11774851761	0.106613571428
a49	0.125738606583	0.21002479251	0.227033711181	0.175530935391	0.0908256047543	0.0930811252033	0.077765160476
a23	0.120853162194	0.18310738417	0.214315380394	0.158584848464	0.0955086882514	0.119031335068	0.108599173492
a31	0.130223127398	0.180503878057	0.230718826798	0.153838379488	0.0889285127505	0.110283275023	0.105504015831
a29	0.149895669133	0.206741076019	0.234768762266	0.156747096496	0.0789514675835	0.0902713150077	0.0826246199437
a17	0.142251693044	0.198076412006	0.199331974089	0.159294638832	0.0821897058612	0.107271805003	0.111583759981
a20	0.128487137681	0.169002047335	0.19534905803	0.156395869611	0.0983810652871	0.121321225001	0.131063573327
a17	0.12138722256	0.148194892445	0.190285562677	0.152078066537	0.116970661762	0.126431655	0.144651914442
a31	0.15232823752	0.172788410815	0.180408794226	0.143910835512	0.108166868587	0.112639470333	0.129757378147
a20	0.16003732584	0.174866320272	0.180404688075	0.148986708504	0.112583614196	0.107474375444	0.115646959382
a31	0.166415748613	0.179051030091	0.179420732692	0.153030492835	0.111934411399	0.0985053284813	0.111642279794
a3	0.172699569538	0.179951496697	0.172538187564	0.169653554278	0.1200381838	0.0889820261604	0.0961369949313
a31	0.172447686513	0.174489898899	0.172231232521	0.174736868093	0.125105611267	0.0870524120535	0.0939362299771
a8	0.170887808838	0.1744126063	0.165390104174	0.172483649364	0.124328913756	0.0927469740178	0.099749926659
</S>	0.144002709419	0.14817569815	0.150653637087	0.192568239682	0.144251281878	0.108620587009	0.11172788833
