 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.041475819	0.062710235	0.0546078975	0.0587498825	0.05715291	0.0843829925	0.08141991	0.095947471	0.0636943545	0.0725716325	0.086087655	0.081120665	0.0925934835	0.06748512
a20	0.0362738246667	0.0604242276667	0.0617674941667	0.0612489648333	0.0633713466667	0.0878117621667	0.09145367	0.104299910333	0.0688557228333	0.0711499991667	0.08636584	0.075199655	0.0814703218333	0.0503072646667
a13	0.0318895832222	0.0524978702222	0.0691695747222	0.0683691656111	0.0756001888889	0.0756947103889	0.09017024	0.0922816067777	0.0772457442778	0.0726415297222	0.0903587583333	0.0754670416667	0.0815704489444	0.0470435228889
a31	0.0459428744074	0.0657512817407	0.0781533015741	0.0794172552037	0.0853207596296	0.0742870351296	0.104418436667	0.102848678926	0.0901381994259	0.0627888699074	0.0667951494444	0.0541785275556	0.0574168483148	0.0325427716296
a28	0.0547878081358	0.0749550392469	0.0820907905247	0.0840027250679	0.0883077585432	0.0732346817099	0.114005605556	0.111669668309	0.102199726475	0.0546567139691	0.0497745291481	0.0400237351852	0.0466064981049	0.0236847392099
a31	0.0514636100453	0.0767546770823	0.0808434185082	0.0840013416893	0.0916044681811	0.0745876572366	0.122323931852	0.119600288103	0.104268108825	0.0508943596564	0.0433010130494	0.0352606473951	0.043600844035	0.0214956984033
a21	0.0508967123484	0.0823873376941	0.0752604845027	0.0798346925631	0.0922775593937	0.0821909190789	0.135939150617	0.133546622701	0.0983065276083	0.0450645755521	0.0352089216831	0.0291515951317	0.0401613170117	0.0197736168011
a31	0.0489579341161	0.080698695898	0.0704378848342	0.0725358541877	0.0883064364646	0.0908942130263	0.147168673539	0.1474953209	0.0916267075361	0.042522619184	0.0330282972277	0.0278892270439	0.0389675926706	0.0194705456004
a20	0.0473929177054	0.0737410452993	0.0633155982781	0.0646453973959	0.0846879288215	0.102845651009	0.163514137846	0.166203336967	0.080511897512	0.0385695743947	0.0312713967426	0.027431229348	0.0363587535569	0.0195111235335
a28	0.0492132462351	0.0717000304331	0.0551443227594	0.058616807132	0.0796159712738	0.11376324367	0.169753839282	0.175753728989	0.0736732291707	0.0347383234649	0.0288897742475	0.0270359604493	0.0390142458523	0.0230872498445
a27	0.0571595210784	0.0818117754777	0.0522620722531	0.050817169044	0.0698174704246	0.12305787789	0.158791653094	0.17709722633	0.0712337097236	0.033320321155	0.0265506287492	0.0260622458164	0.0438980892841	0.0281202302815
a17	0.0624302356928	0.0889237684926	0.0535327830844	0.049137856348	0.0626568328082	0.122704525963	0.152167001031	0.179624778777	0.0736074852412	0.0338533370517	0.0244264259164	0.0238416582721	0.0436723957614	0.0294209190938
a4	0.0613053138976	0.0847269228309	0.0569875586948	0.053875350116	0.0596969792694	0.109605058654	0.144309055344	0.170941142926	0.0762311137471	0.0378954136839	0.0298556529721	0.0274850107574	0.0504922085871	0.0365932253646
a13	0.0551510162992	0.0768143676103	0.0592580595649	0.055781640372	0.0579831127565	0.100704739551	0.131831930115	0.157763854309	0.0700421679157	0.0406750925613	0.0399651486574	0.0357679345858	0.0662944528624	0.0519665067882
a31	0.0511960847664	0.0689524425368	0.058283319855	0.056526109124	0.0586152032522	0.100449423184	0.133242333372	0.157491218103	0.0808083326386	0.0445727821871	0.0412362762191	0.0372647495286	0.0622730362875	0.0490886829294
a18	0.0513541849221	0.0620302708456	0.056518612285	0.060307397708	0.0574761210841	0.0990673910613	0.127753984457	0.156547549368	0.0847467442129	0.0469999103957	0.0453599464064	0.0416311278429	0.0597480507625	0.0504586783098
a36	0.0484678273074	0.0555932869485	0.0542385184283	0.0631706739027	0.057208423028	0.0988388670204	0.113831122819	0.148314906456	0.0673418547376	0.0486114291319	0.0585201198021	0.052950959281	0.0699028702542	0.0630091377699
a46	0.0424857191025	0.0499626756495	0.0521738148094	0.0597251913009	0.0572579420093	0.10507858234	0.105110860606	0.138837415485	0.0596319782459	0.0549835937106	0.071003244934	0.0638518730937	0.0764688800847	0.0634282419233
a31	0.0489179730342	0.0462454708832	0.0544150206031	0.0561020504336	0.0533792856698	0.10326914078	0.104072961869	0.142262095162	0.0614723727486	0.0566508722369	0.0708076413113	0.0655465376979	0.0759153883616	0.0609431976411
a20	0.0539379410114	0.0478231359611	0.0568804658677	0.0540120168112	0.0495815285566	0.0935493855933	0.10158309729	0.138183348387	0.0627810129162	0.0625204884123	0.0709325251038	0.0666698858993	0.0795057277872	0.062039463547
