 	il	dito	si	gonfiò	</S>
a39	0.246638815	0.193890265	0.1561326075	0.21349697	0.18984135
a13	0.232247525	0.156682628333	0.143509470833	0.236961396667	0.230598993333
a31	0.251258688333	0.143063159444	0.164709380278	0.218298168889	0.222670607778
a20	0.266617596111	0.139970896481	0.176422716759	0.20693744963	0.210051345926
a31	0.253584772037	0.13224023216	0.18398549892	0.21299524321	0.217194235309
a11	0.251442174012	0.135494944053	0.18056274964	0.21151150107	0.22098859177
a31	0.242769531337	0.130454304684	0.179460573213	0.218352070357	0.22896350059
a39	0.233869797112	0.131591078228	0.174096491071	0.224571346786	0.235871266863
a31	0.251761622371	0.131328536076	0.155228620357	0.225094355595	0.236586845621
a41	0.29304164079	0.143281432025	0.145203300119	0.196214865198	0.222258741874
a46	0.346313600263	0.168849580675	0.13080205004	0.153486755066	0.200548030625
a31	0.383419176754	0.177920586892	0.120502570013	0.135037331689	0.183120376875
</S>	0.381984823377	0.175112698446	0.114754975007	0.135549345845	0.192598188437
