 	prima	di	andare	alla	scuola	</S>
a7	0.150160398	0.117889931	0.1575142	0.1781628075	0.210305315	0.185967345
a11	0.217193729333	0.160644343667	0.154560736667	0.1263349075	0.167939135	0.173327155
a43	0.208643889778	0.163010481222	0.147078208889	0.124957175833	0.174222035	0.182088248333
a20	0.181322019926	0.149422377074	0.136646576296	0.134232531944	0.177543315	0.220833206111
a31	0.171037026642	0.154510239025	0.150924525432	0.129949987315	0.163795035	0.229783182037
a20	0.133706802214	0.140347849675	0.163509668477	0.138613795772	0.182109881667	0.241711974012
a31	0.0966293074047	0.109803208225	0.155096942826	0.154365331924	0.205916000556	0.278189221337
a20	0.0799631991349	0.090219281075	0.147450170942	0.175182103975	0.225072990185	0.282112283779
a31	0.0691938297116	0.070259877025	0.131451190314	0.182672237992	0.246598356728	0.299824497926
a20	0.0697442299039	0.069488350675	0.122344003438	0.189823372664	0.261343725576	0.287256312642
a31	0.071093569968	0.0701436675583	0.110936311146	0.194329940888	0.274444621859	0.279051900881
</S>	0.069503354984	0.0643166722792	0.098714065573	0.184563050444	0.277626460929	0.305276410441
