 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.059276864	0.055269053	0.048377456	0.054680313	0.055351295	0.089549246	0.094070732	0.0951537125	0.096932695	0.09216764	0.131001118	0.1281698735
a20	0.0647931793333	0.0570982513333	0.042746475	0.0568074996667	0.0640248416667	0.111595777333	0.116451634	0.1189863825	0.127284551667	0.0745849666667	0.0884866646667	0.0771397768333
a37	0.0833940397778	0.0701252787778	0.0390083486667	0.0597020852222	0.0754600905556	0.114172827778	0.115054978	0.120338818833	0.134664843889	0.0624819388889	0.0666379168889	0.0589588462778
a24	0.0942811715926	0.0802558095926	0.0419465325556	0.0647546950741	0.0825409615185	0.112111309259	0.110162539333	0.115383417611	0.123955741296	0.0627804762963	0.0611481476296	0.0506792114259
a31	0.0944964621975	0.0794120398642	0.0423327358519	0.0702234850247	0.0906552951728	0.10578487642	0.103027013111	0.109294452537	0.118241073765	0.0692937474321	0.0658671725432	0.051371649142
a39	0.107155917399	0.0870407066214	0.045499065284	0.0782046316749	0.100396621724	0.09937499214	0.0915064377037	0.0950944688457	0.102772744588	0.0735061944774	0.0711476241811	0.048300591714
a31	0.107602559133	0.0883512775405	0.0479715190947	0.0778427938916	0.101037602241	0.0987053640467	0.0889307305679	0.0906828176152	0.103167734863	0.0771018148258	0.0740843880604	0.0445214105713
a24	0.106025419711	0.0863314365135	0.0497448170316	0.0786519212972	0.105543654414	0.103364879349	0.0937286035226	0.0935250978717	0.105343938288	0.0696810369419	0.0660210893535	0.0420381181904
a31	0.10674765657	0.0882670588378	0.0527077156772	0.0756904204324	0.102559786805	0.102558641116	0.0943669231742	0.0942552279572	0.108460312763	0.0699526629806	0.0653580464512	0.0390755503968
a28	0.107658508857	0.0895173576126	0.0562097085591	0.0805762501441	0.106176295602	0.101314373705	0.0898047077247	0.0866904806524	0.102958830921	0.0728096329935	0.0667435754837	0.0395402777989
a24	0.112717082952	0.0901639345375	0.0581183361864	0.0824423467147	0.114243461867	0.107747532902	0.0957444325749	0.0901439215508	0.0935774236403	0.0591929319978	0.0564450364946	0.0394635505996
