 	non	sapeva	dove	a	stare	</S>
a20	0.16360201	0.185749895	0.166379125	0.197803265	0.145078025	0.141387665
a31	0.196434403333	0.244609521667	0.182580075	0.169840275	0.104430941667	0.102104781667
a37	0.206031564444	0.290158167222	0.187657725	0.160843255	0.0805284272223	0.0747808472223
a38	0.177784884815	0.282707505741	0.179666711667	0.178969791667	0.0888697924074	0.0920013140741
a31	0.179609658272	0.273420775247	0.192104160556	0.167870137222	0.0909837158025	0.096011566358
a41	0.189821322757	0.254563825082	0.208163600185	0.161816659074	0.0882876569342	0.097346933786
a10	0.188172657586	0.233992145027	0.214757670062	0.159936683025	0.0909553756447	0.112185431595
a20	0.189056535862	0.224628675009	0.214133933354	0.159434707675	0.0934957668816	0.119250359198
a9	0.178138798621	0.21546482167	0.221983831118	0.179520592558	0.0964023256272	0.108489653066
</S>	0.16715308431	0.212003570835	0.231873705559	0.195527246279	0.0972814303136	0.096160991533
