 	non	sono	ancora	vestita	</S>
a31	0.25138881	0.212935275	0.17493287	0.18417645	0.176566595
a23	0.299492246667	0.225276605	0.18789086	0.14370831	0.143631985
a31	0.351206968889	0.214261468333	0.167044721333	0.13218151	0.135305343667
a7	0.362501632963	0.216098482778	0.150234995111	0.12899573	0.142169153222
a31	0.335471097654	0.210998654259	0.155111251704	0.14053581	0.157883171074
a13	0.329260452551	0.20332256142	0.163929930568	0.14771143	0.155775650358
a31	0.30760465085	0.204358360473	0.169765486856	0.145951266667	0.172320276786
a37	0.285904783617	0.203084380158	0.173915195619	0.144813585556	0.192282065595
a18	0.277415541206	0.208117913386	0.171052871873	0.142342571852	0.201071105198
a31	0.302241093735	0.232853794462	0.147721537291	0.125882093951	0.191301501733
a46	0.312051177912	0.248579274821	0.14609794243	0.12127338465	0.171998250578
a8	0.298421812637	0.25762443494	0.154683144143	0.14665481155	0.142615840193
</S>	0.286526866318	0.25983926747	0.156642117071	0.168520540775	0.128471255097
