 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.09453983	0.158336505	0.13189557	0.11223028	0.11065568	0.099156147	0.106581392	0.091635098	0.0949694725
a29	0.100194203333	0.214043318333	0.17730546	0.131022203333	0.0927744383333	0.0761839236667	0.0897191286667	0.0620273666667	0.0567299525
a31	0.109048111111	0.234700506111	0.194864863333	0.136553711111	0.0849796294444	0.0711857698889	0.0774792722222	0.0477391622222	0.0434489691667
a20	0.116440077037	0.229432812037	0.200929654444	0.134636337037	0.0775392414815	0.0780926686296	0.0725289667407	0.0494342167407	0.0409660407222
a31	0.103163132346	0.208545477346	0.200103338148	0.130355482346	0.0755304338272	0.0920522582099	0.0828786172469	0.0599677269136	0.0474035652407
a28	0.096269600782	0.192859069115	0.202183836049	0.126934124115	0.0762758312757	0.0985521247366	0.0906441054156	0.0651086089712	0.0511726930802
a3	0.101142806927	0.170607273038	0.193167048683	0.114968874705	0.0725020504252	0.112208318246	0.0991743831385	0.0769805913237	0.0592486566934
a35	0.104384252309	0.160073444346	0.184774792894	0.103992618235	0.0654498501417	0.124385829415	0.102302827713	0.0875024087746	0.0671339988978
a31	0.098860404103	0.181047941449	0.204803740965	0.118774359412	0.0635587683806	0.110650206472	0.088991852571	0.0749302295915	0.0583824986326
a20	0.0971314980343	0.18688801715	0.222228360322	0.134589743137	0.0667401544602	0.091834876824	0.080614370857	0.0650297165305	0.0549432272109
a31	0.100112901345	0.16835977905	0.216125176774	0.123941051046	0.0674664914867	0.100200750275	0.0876291952857	0.0739820588435	0.0621825544036
a28	0.110394895782	0.149230919683	0.201331148925	0.118852640349	0.0678960438289	0.107042420092	0.0945808200952	0.0813968796145	0.0692742014679
a13	0.127750278594	0.133901683228	0.175126642975	0.11799929345	0.0754532946096	0.106613490031	0.0980249033651	0.0851580465382	0.0799723504893
a41	0.134113226198	0.133008277743	0.156993860992	0.111614494483	0.0937277295365	0.10461319001	0.101429884455	0.0820166921794	0.0824826568298
a28	0.117312622066	0.140077762581	0.154897496997	0.108587386828	0.113935254512	0.09391179467	0.113903384818	0.0781792040598	0.0791951036099
a31	0.128333734022	0.137691347527	0.155781235666	0.113271310943	0.112548268171	0.0874738795567	0.115949581606	0.0768169966866	0.0721336692033
a20	0.131058934674	0.130561269176	0.149656481889	0.125257146981	0.118648156057	0.0850122018522	0.117812577202	0.0754819928955	0.0665112530678
a31	0.134835388225	0.128644243059	0.144397663963	0.127646508994	0.124195995352	0.0856278492841	0.119105449067	0.0712518186318	0.0642950726893
a24	0.134280236075	0.11467857102	0.130589397988	0.137033369665	0.136324801784	0.0876455797614	0.128076039689	0.0719403652106	0.0594316412298
a46	0.101587764025	0.0978252720067	0.105146994663	0.136968033222	0.169654747261	0.0932023632538	0.155515829896	0.0830578250702	0.0570411824099
</S>	0.0936057450125	0.0940453735034	0.0986158653315	0.124256921611	0.180423423631	0.0977108716269	0.166169404948	0.0882803875351	0.0568920162049
