 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.10878667	0.141863965	0.13175664	0.16205398	0.1418639325	0.169352635	0.14432215
a20	0.107693936667	0.158922061667	0.13479062	0.17614179	0.127831079167	0.167379468333	0.127241026667
a31	0.095000963889	0.190346837222	0.137797196667	0.194812913333	0.116802973056	0.154801269444	0.110437848889
a37	0.108691566296	0.216834359074	0.142951278889	0.186970927778	0.112030557685	0.132927716481	0.0995936062963
a31	0.107489452099	0.188684029691	0.123773612963	0.184098125926	0.118634372562	0.15783943216	0.119480965432
a30	0.120201224033	0.170250886564	0.125239147654	0.176901158642	0.119710947521	0.16016593072	0.127530691811
a13	0.157800818011	0.172245098855	0.137336139218	0.150481546214	0.114421179174	0.137649856907	0.13006534727
a20	0.164835999337	0.167224616285	0.132248809739	0.133951328738	0.112717976391	0.142999972302	0.146021272423
a41	0.155589673112	0.155703132095	0.126036545246	0.128095632913	0.11481404213	0.157669704101	0.162091254141
a33	0.153442111037	0.156776717365	0.110027489082	0.131478577638	0.11581731071	0.162364841367	0.170092928047
a31	0.144813453679	0.165565259122	0.094697151694	0.141283735879	0.118267030237	0.167462203789	0.167911152682
a41	0.156089587893	0.182604333041	0.0953214372313	0.133687008626	0.112497393412	0.16031056793	0.159489664227
a0	0.156959019298	0.188774604347	0.10631391741	0.152050282875	0.118580401137	0.139953095977	0.137368664742
a31	0.154139116433	0.183225284782	0.108269362137	0.159789534292	0.123739337046	0.139370085326	0.131467261581
a24	0.153620636811	0.180022228261	0.106602178712	0.157484231431	0.127175112349	0.143395435109	0.131700170527
a31	0.160524733604	0.17850794942	0.110379326237	0.158465887144	0.128853574116	0.13830221837	0.124966303509
a20	0.162331441201	0.168964339807	0.115610608746	0.163463065715	0.135696714705	0.133795699457	0.12013810317
</S>	0.1417893006	0.158101609904	0.119251089373	0.184634267857	0.150146262353	0.132947274728	0.113130164585
