 	non	ti	dimentichiamo	mai	</S>
a8	0.230265205	0.224856285	0.19909027	0.16358091	0.182207295
a31	0.293442881667	0.202660101667	0.197036293333	0.15309387	0.153766817
a20	0.327699160556	0.195707370556	0.193328677778	0.144288763333	0.138976017667
a31	0.320139320185	0.198629136852	0.186078252593	0.152002257778	0.143151019222
a13	0.320693286728	0.219114615617	0.162670524198	0.152219185926	0.145302373074
a31	0.308831608909	0.226138058539	0.155499201399	0.156797421975	0.152733701025
a13	0.29176159297	0.234061662846	0.161220880466	0.162262363992	0.150693467008
a1	0.269962454323	0.231584267615	0.163296856822	0.166460947997	0.168695425669
a31	0.265946358108	0.224243635872	0.160405302274	0.170478272666	0.178926378556
a41	0.260834442703	0.228686235291	0.152205917425	0.177720334222	0.180553036185
a15	0.275343270901	0.235613945097	0.137275519142	0.170887241407	0.180880038728
a13	0.317306896967	0.251000038366	0.117239418381	0.146438740469	0.168014946243
a31	0.317996082322	0.241776779455	0.12217898146	0.150710780156	0.167337392081
a11	0.310314367441	0.224407726485	0.12493235382	0.161918433385	0.178427120694
a31	0.310407465814	0.223153605495	0.116453826273	0.167712991128	0.182272113565
a46	0.324627108605	0.252033295165	0.111255908758	0.144643287043	0.167440377855
a31	0.359481636202	0.258095948388	0.111851714586	0.116266432348	0.154304239285
a46	0.372814802067	0.288104529463	0.109452694862	0.100567942449	0.129060026428
a31	0.383776384022	0.298045229821	0.108954948287	0.089870852483	0.119352568809
</S>	0.391629882011	0.254015934911	0.118989874143	0.0983749862415	0.136989284405
