 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.056265376	0.085826373	0.119305335	0.153365575	0.210664165	0.20956067	0.16501252
a31	0.118197156	0.136044683	0.120741598333	0.136892606333	0.178524985	0.18027947	0.129319508667
a11	0.161662033667	0.174519961	0.133016982778	0.126795300111	0.142723805	0.143620056667	0.117661841556
a21	0.122228912889	0.161279243667	0.144662190926	0.131562682037	0.142865131667	0.151799278889	0.145602540519
a31	0.15669724763	0.175562761222	0.142328533642	0.117643570679	0.126031965556	0.142555152963	0.13918078484
a20	0.17470414921	0.181541347074	0.134221271214	0.108417484893	0.121926330185	0.139548697654	0.13964076628
a31	0.155685989737	0.176126679025	0.129971950405	0.106162622964	0.127330940062	0.150575579218	0.154146272093
a10	0.146509159912	0.163943066342	0.122075710135	0.104592047655	0.132870523354	0.161709636406	0.168299887364
a31	0.121845276637	0.155967765447	0.119660640045	0.107715251218	0.143874371118	0.175812528802	0.175124185788
a21	0.104005902212	0.143451838482	0.111327218682	0.102274797073	0.158191383706	0.192381352934	0.188367491929
a11	0.0934971260707	0.117755309494	0.0961093015607	0.0943845390243	0.177321464569	0.207286897645	0.21364534731
a3	0.0861819040236	0.108764316498	0.106429493854	0.105492199675	0.180506961523	0.208182365882	0.204442759103
a33	0.0843281063412	0.0984780688327	0.125245617951	0.132151593225	0.183054270508	0.203273401961	0.173468946368
</S>	0.0861875556706	0.0881514344163	0.131328588975	0.147973496613	0.188923585254	0.20161342598	0.155821913184
