 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.13313791	0.11244099	0.104655045	0.14012419	0.130040232	0.079964195	0.07958426	0.1031188385	0.116934288
a8	0.159375413333	0.118024953333	0.114007946333	0.148773353333	0.150275394	0.062778931	0.06942717	0.0871825931667	0.090154213
a31	0.202253707778	0.129757504444	0.127740543444	0.132796171111	0.136549154667	0.051337433	0.0681308083333	0.0787441310556	0.072690555
a10	0.244849529259	0.138826358148	0.146192514481	0.12795941537	0.119622796556	0.0590219893333	0.0632570144444	0.0552846910185	0.0449857386667
a39	0.254522893086	0.126723242716	0.156237864827	0.117307153457	0.116548960519	0.0682394047778	0.0676110381481	0.0523802900062	0.0404291775556
a31	0.246772511029	0.128326377572	0.164894611609	0.111011471152	0.120691063506	0.0607579132593	0.067495092716	0.0576036143354	0.0424473525185
a20	0.231092343676	0.121356665857	0.154916730536	0.115038183717	0.127489414502	0.0665114727531	0.074155747572	0.0633245381118	0.0461149551728
a31	0.226307517892	0.118594388619	0.152185980179	0.114645224572	0.130864461501	0.0681337069177	0.0769019191907	0.0647439710373	0.0476228680576
a8	0.220036622631	0.117941332873	0.148567006726	0.106725888191	0.134006593834	0.0626689349726	0.0824417650636	0.0729211386791	0.0546907046859
a31	0.212138557544	0.128654710958	0.145951082242	0.10932527273	0.140050491278	0.0591895963242	0.0785441246879	0.0699145995597	0.056231541562
a17	0.224576612515	0.137013180319	0.157194807414	0.10649406891	0.134744475093	0.0521885734414	0.0699836872293	0.0639064818532	0.053898103854
a37	0.235590964172	0.12427403344	0.153639665805	0.100928074303	0.125528429698	0.0555084418138	0.0770501204098	0.0699222526177	0.057558038618
a23	0.245709638057	0.128101417813	0.161803831935	0.0951083514343	0.109673703233	0.0528947996046	0.0751839634699	0.0701858542059	0.061338460206
a31	0.244448242686	0.141994645938	0.167748880645	0.0984094904781	0.105815801078	0.0478933362015	0.0654883411566	0.064197051402	0.0640041977353
a42	0.241553994229	0.144321848646	0.165846550215	0.100605176826	0.111399021693	0.0462034350672	0.0631855237189	0.0626416738007	0.0642427502451
a31	0.243003684743	0.145207426215	0.165761483405	0.100864462275	0.110677603898	0.0451478500224	0.0630547689063	0.0625032592669	0.0637794200817
a20	0.233783994914	0.145647832072	0.161020454468	0.107448259092	0.116535406633	0.0452933420075	0.0647883206354	0.0631664477556	0.0623159100272
a31	0.235550454971	0.150341940691	0.165420268156	0.105497154697	0.109712062211	0.0429909266692	0.0659389268785	0.0638366812519	0.0607115723424
a17	0.245637761657	0.153469386897	0.171983399385	0.0987750482323	0.0973743640703	0.0409574562231	0.0652264676262	0.064151197084	0.0624248964475
a31	0.246416127219	0.150431742299	0.169043999795	0.0995957944108	0.0959123680234	0.0426550420744	0.0650575688754	0.0647445853613	0.0661427508158
a20	0.24025703574	0.150181777433	0.165284623265	0.103283043137	0.0978658826745	0.0431891456915	0.0663478839585	0.0659535967871	0.0676370256053
a31	0.24194751858	0.152718775811	0.167544024422	0.101776831046	0.0935473408915	0.0416770068972	0.0670874999862	0.0666075572624	0.0670934665351
a46	0.25219027286	0.155830098604	0.174114478141	0.097645563682	0.0834776702972	0.0400548729657	0.0644380436621	0.0652804107541	0.0669686115117
a8	0.25132632762	0.162584326201	0.181809882714	0.096143017894	0.0801927767657	0.0395430836552	0.0606847788874	0.0633868055847	0.0643290168372
a31	0.22873669254	0.168774498734	0.176696790905	0.110170702631	0.0937659022552	0.0422493178851	0.0544369672958	0.0588397025282	0.0663294139457
a18	0.218844830847	0.171680836245	0.177465630302	0.11434830421	0.0967163074184	0.0429669106284	0.0517639907653	0.0575945828427	0.0686186089819
a31	0.223708733616	0.174478898748	0.180347970101	0.11306611807	0.0926825424728	0.0410103352095	0.0511340582551	0.0565890086142	0.066982351994
a20	0.226576317872	0.175119709583	0.1804071667	0.112849994357	0.0906062974909	0.0397828980698	0.0513142107517	0.0565272572047	0.0668161576647
a31	0.230855835957	0.176327989861	0.1816624089	0.111424506452	0.0874434441636	0.0383865573566	0.0512094225839	0.0565527124016	0.0661371048882
</S>	0.236189187978	0.168458284931	0.17364908445	0.111971298226	0.0879207045818	0.0401757986783	0.054166504792	0.0584447862008	0.0690243074441
