 	sta	e	dorme	nel	letto	</S>
a33	0.086938707	0.093203125	0.165005475	0.18844424	0.25223998	0.214168415
a31	0.169879715667	0.119443718333	0.203911861667	0.146480223333	0.20365259	0.156631855
a37	0.220886328556	0.151712792778	0.274481650556	0.121421837778	0.139379833333	0.092117545
a31	0.216708166185	0.161527044259	0.299751816852	0.120896459259	0.121347984444	0.079768535
a13	0.206191683395	0.147294406086	0.278206472284	0.14054663642	0.131189401481	0.0965714183333
a20	0.167926502465	0.130990716695	0.273605470761	0.175077888807	0.143608043827	0.108791392778
a24	0.167393347488	0.130763255565	0.28057529692	0.184359149602	0.127118681276	0.109790280926
a28	0.168161049163	0.124448251855	0.27685429564	0.190979076534	0.121980870425	0.117576480309
a31	0.186452076388	0.131388427285	0.28490842188	0.176060985511	0.110076156808	0.111113963436
a35	0.202845068796	0.133485949095	0.259973867293	0.166194468504	0.112754408936	0.124746231145
a18	0.195704932932	0.125838351032	0.229099929098	0.171130636168	0.133490522979	0.144735603715
a31	0.198599600977	0.120436935011	0.240535896366	0.174745482056	0.132859595993	0.132822491238
a13	0.198779810326	0.119262695004	0.223918755455	0.167553070685	0.137208506998	0.153277167079
a39	0.184545606775	0.117235879668	0.194490665152	0.160254553562	0.156885952333	0.186587329026
a31	0.225875758925	0.124929357889	0.188094641717	0.158754867854	0.143247269444	0.159098089675
a21	0.224069126308	0.12526956263	0.195770097239	0.154648802618	0.153846235148	0.146396149892
a31	0.232798042103	0.130612077543	0.193884152413	0.141423617539	0.155865495049	0.145416585297
</S>	0.284904911052	0.143678008771	0.180497476207	0.13026885377	0.130778722525	0.129872015648
