 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.0469954945	0.065876172	0.07111587	0.111815535	0.151639535	0.18664278	0.181320115	0.184594505
a31	0.0906653691667	0.115426988667	0.0909731083333	0.125804228333	0.131800405	0.138801996667	0.153990495	0.152537419
a37	0.136975133056	0.156594342889	0.116409232778	0.128757022778	0.115618191667	0.110349082222	0.117434668333	0.117862333667
a20	0.147411891019	0.15563286763	0.129484360926	0.118201920926	0.106082897222	0.099966434074	0.120599079444	0.122620551222
a31	0.165859413673	0.167446402543	0.127855211642	0.127801416975	0.111578355741	0.103226544691	0.098552253148	0.0976803884073
a7	0.143752941224	0.157845776181	0.128094865214	0.134371445658	0.11807012858	0.10745515323	0.105308324383	0.105101337469
a10	0.140004303741	0.153438630727	0.130682006738	0.124581321886	0.116525486193	0.10818295941	0.114253969461	0.11233129249
a41	0.17094833458	0.168012203576	0.128613097246	0.120325687295	0.113475250398	0.108466753137	0.0979489661537	0.0922097224967
a37	0.18013642486	0.170243221192	0.123556735749	0.123381472432	0.114718021799	0.112775014379	0.0905515417179	0.0846376108322
a14	0.182049858287	0.165673097064	0.111191928583	0.130755154144	0.1204778606	0.12138693146	0.085514351906	0.0829508386107
a31	0.177058399429	0.161972969021	0.108490947528	0.131763948048	0.122332645533	0.122780037153	0.0874512706353	0.0881497828702
a20	0.16552437981	0.158194813007	0.107736150509	0.130177226016	0.122402057178	0.123174159051	0.0948267768784	0.0979644309567
a31	0.154213296603	0.145269927669	0.109651848503	0.132644718672	0.126087612393	0.126743143017	0.100630968959	0.104758493652
a37	0.139789135534	0.132735662556	0.110826144501	0.134694199557	0.129804307464	0.130876841006	0.10722609632	0.114047624551
a7	0.114673128511	0.117024354185	0.1037804865	0.131941749852	0.133431879155	0.138063963669	0.12301181544	0.138072631517
a10	0.0977138561703	0.100841034728	0.0967412438333	0.131151839951	0.138350706385	0.14286558789	0.13471678848	0.157618947172
a7	0.0860688887234	0.0878258682427	0.0884208246111	0.128358943317	0.140380375462	0.141696525963	0.148034249493	0.179214309057
a39	0.0736485195745	0.0722930947476	0.0821544448704	0.131807434439	0.138848501821	0.132193053988	0.168788559831	0.200266383019
a10	0.0616266315248	0.0571587282492	0.0726500966235	0.158030408146	0.155411007274	0.140750009996	0.16622893661	0.188144201006
a32	0.0525240201749	0.0477243887497	0.0625897395412	0.174123692715	0.184791632425	0.181092053332	0.142440462203	0.154714053669
a19	0.050026270725	0.0473968299166	0.0608337121804	0.179706440905	0.201888297475	0.205832417777	0.125647920734	0.128668131223
a31	0.0579174329083	0.0544036456389	0.0671144707268	0.173551596968	0.187032875825	0.182984102592	0.127787596911	0.149208270408
</S>	0.0659652914542	0.0600721278195	0.0725620953634	0.159574383484	0.166641532913	0.160617646296	0.135516713455	0.179050195204
