 	che	vende	buon	pane	</S>
a17	0.21937085	0.230005185	0.19820884	0.17042127	0.18199379
a31	0.28439824	0.234737358333	0.182852406667	0.142149636667	0.155862298667
a11	0.311813913333	0.233522962778	0.172824105556	0.127661465556	0.154177524889
a39	0.301484997778	0.201102104259	0.149203865185	0.140433805185	0.20777523163
a35	0.289398299259	0.167296818086	0.124856195062	0.158707505062	0.259741203877
a39	0.30614795642	0.160590436029	0.116407663354	0.153712555021	0.263141421292
a31	0.30824803214	0.16426267201	0.119155816118	0.154725845007	0.253607673764
a24	0.293547260713	0.174633177337	0.122063477039	0.154723618336	0.255032494588
a18	0.309920623571	0.178978379112	0.112494264013	0.137023966112	0.261582778196
a31	0.311234657857	0.180390913037	0.111082038004	0.143172712037	0.254119679399
a13	0.312052159286	0.219847524346	0.122226216001	0.131531126012	0.2143429498
a31	0.336129203095	0.242232511449	0.133915995334	0.102950490671	0.1847717866
a46	0.337784464365	0.269538220483	0.153853031778	0.0937414788903	0.145082813867
a8	0.306038634788	0.318757970161	0.176740900593	0.0917500366301	0.106712474289
</S>	0.291503717394	0.330198060081	0.187460780296	0.093779170815	0.0970582991445
