 	lo	ho	finito	di	fare	</S>
a8	0.139082575	0.113310845	0.121277385	0.16371881	0.22476308	0.23784726
a31	0.218893758333	0.150996278333	0.132167098333	0.144200346667	0.171039143333	0.18270336
a20	0.290929036111	0.189949072778	0.162219369444	0.134087135556	0.105981894444	0.116833526667
a24	0.286267602037	0.177176204259	0.180176119815	0.158341441852	0.091123378148	0.106915258889
a18	0.294038920679	0.175232974753	0.185591316605	0.160449820617	0.0833588260493	0.101328132963
a31	0.31841725356	0.185645951584	0.183159078868	0.143832350206	0.0742085353498	0.0947368176543
a20	0.32464148452	0.184454237195	0.173221006289	0.145498733402	0.0736307151166	0.0985537778848
a10	0.324369938173	0.175583185732	0.166383398763	0.157606674467	0.0753572083722	0.100699569295
a20	0.335550962724	0.171011631911	0.161754619588	0.160432264822	0.0729225994574	0.0983279310983
a7	0.319312294241	0.164688057304	0.153494993196	0.169082648274	0.0808472131525	0.112574810366
a31	0.291800624747	0.166182735768	0.162819364399	0.168368326091	0.0917232077175	0.119105735122
a20	0.285267034916	0.167002145256	0.1544962728	0.170619308697	0.0982915242392	0.124323673374
a18	0.282472284972	0.167953451752	0.122278042267	0.175102462899	0.105375386413	0.146818331125
a24	0.262346911657	0.179482720584	0.113464095422	0.159879497633	0.116197582138	0.168629187042
a46	0.231092703886	0.185838106861	0.119158336474	0.136974851211	0.130710714046	0.196225302347
a31	0.238619124629	0.187186918954	0.119942492158	0.132564745737	0.136563194682	0.185123557449
a33	0.23433734821	0.184259179651	0.121013990719	0.129617620579	0.157297784894	0.173474125816
a8	0.19791827607	0.177945559884	0.127963486906	0.11069830386	0.190258824965	0.195215591939
</S>	0.187765318035	0.175515034942	0.129089723453	0.10349731443	0.201648717482	0.20248393597
