 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.053921245	0.066046037	0.07255413	0.085160895	0.121509215	0.149611985	0.23513455	0.216061905
a31	0.137825008333	0.112778555667	0.101404124667	0.091532065	0.095883619	0.114526521667	0.175705188667	0.170344911667
a37	0.203210122778	0.171104175222	0.133048784889	0.105539178333	0.0781723936667	0.079899293889	0.112005598222	0.117020450556
a20	0.189550244259	0.193990495074	0.14443093163	0.121497102778	0.0760211345556	0.0718708256297	0.0944042994073	0.108234966852
a29	0.204884448086	0.205410621691	0.148669293877	0.125685977593	0.0720772181852	0.0657529195432	0.0861905711358	0.0913289689507
a14	0.209844379362	0.20763289723	0.153041497959	0.125310325864	0.0707390127284	0.0636752718477	0.0851667367119	0.0845898783169
a21	0.190614659787	0.209038129077	0.160080845986	0.129576331955	0.0761264909095	0.0651182692826	0.086168483904	0.083276781439
a31	0.192980026596	0.214517276359	0.173070195329	0.120200330652	0.0759368169698	0.0643387120942	0.0817846346347	0.077172021813
a20	0.184443658865	0.203844368786	0.18210188511	0.117262956884	0.0766150689899	0.0658349030314	0.0845202882116	0.0853768586043
a6	0.133568792955	0.169157652929	0.175051865037	0.132954078961	0.09568489433	0.0795180193438	0.102284182737	0.111780482868
a31	0.148053917652	0.17336100431	0.177356011679	0.12819585632	0.0941927827767	0.0776778567813	0.0988852442457	0.102277294289
a8	0.154315790884	0.16938764977	0.17780316056	0.126960198773	0.0969550375922	0.0763486009271	0.105244254749	0.092985274763
a20	0.133643101961	0.165926968257	0.162943546853	0.127123614924	0.104897301197	0.0809875469757	0.11317771825	0.111300181588
a31	0.158894343987	0.198690046086	0.169331402284	0.121062180308	0.0878269607323	0.0703041879919	0.0941624294167	0.0997284405293
a37	0.160337434662	0.183318165362	0.171300680761	0.126521396769	0.0890956572441	0.0714345349973	0.0962817264722	0.10171040351
a31	0.164224528221	0.173061195121	0.167792690254	0.131314078923	0.0894638960814	0.0724234616658	0.0975940754907	0.104126085837
a24	0.154416166074	0.150878203374	0.150181836751	0.120808626308	0.0885155436938	0.0866955305553	0.119852775164	0.128651329946
a31	0.159078478691	0.137451222791	0.135967505584	0.116888865436	0.0889115545646	0.0928664385184	0.128412610055	0.140423293315
a20	0.160814669564	0.13280805093	0.122883700528	0.111453708479	0.0904936015215	0.100001971173	0.131228401685	0.150315877772
a31	0.170946936521	0.114878736977	0.110164938843	0.110540859493	0.0943377405072	0.104888197058	0.134110083895	0.160132542591
a7	0.180612235507	0.112996535659	0.102220326281	0.0999735264977	0.0945053601691	0.105700402353	0.152083101298	0.15190854753
a35	0.128824735169	0.0953298018863	0.0760146187603	0.0710211904992	0.10515523339	0.131504930784	0.207630913766	0.184518555843
</S>	0.108654657584	0.0885557909431	0.0691618843802	0.0650551927496	0.110025141695	0.140408000392	0.223326391883	0.194812882922
