 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.0688902275	0.07584751	0.137754135	0.125261625	0.127431945	0.125620965	0.237101175	0.102092465
a31	0.1034835075	0.0903967883333	0.169640591667	0.116685621667	0.122742915	0.125340125	0.181332565	0.0903779083333
a14	0.123979065833	0.0981055111111	0.167260867222	0.102597423889	0.117984761667	0.126726261667	0.163750705	0.0995953994444
a37	0.113719425278	0.10017826037	0.144801685741	0.11579033463	0.129262517222	0.129521110556	0.148407711667	0.118318943148
a10	0.118120355093	0.106661993457	0.138663745247	0.11894837821	0.127478549074	0.122002420185	0.133555663889	0.134568877716
a31	0.116032151698	0.092615797819	0.142514005082	0.108862762737	0.123480936358	0.123949266728	0.141806471296	0.150738589239
a28	0.104628078566	0.0758333526063	0.124085858361	0.101215234246	0.132568455453	0.134819575576	0.153702293765	0.17314713308
a31	0.0851589228553	0.0629332775354	0.10789767612	0.094406398082	0.138547018484	0.144891038525	0.177362331255	0.188803321027
a42	0.0762047229518	0.0555088108451	0.110718546707	0.0873199293607	0.127316991161	0.138972606175	0.196613447085	0.207344917009
a23	0.0822290376506	0.0700521152817	0.115932543569	0.0972428864536	0.117144972054	0.120056462058	0.188147435695	0.20919452567
a8	0.0884647592169	0.0924567217606	0.135526344523	0.109514308818	0.113991667351	0.116807467353	0.186151138565	0.157087558557
</S>	0.0919177346084	0.10416582588	0.143185487261	0.114364729409	0.115760183676	0.122416803677	0.186374844283	0.121814329278
