 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.049369305	0.0624076585	0.13086751	0.19260886	0.19058808	0.197838185	0.176320405
a31	0.0704208716667	0.0881783151667	0.118310923333	0.174502716667	0.170629038	0.205958545	0.171999605
a37	0.0871601152222	0.105105371722	0.113514931111	0.166283108889	0.154125967333	0.204423581667	0.169386911667
a31	0.0743865130741	0.085127470574	0.11004473037	0.17957152963	0.168490609111	0.200889970556	0.181489147222
a13	0.0672736056914	0.0726905135247	0.10634940179	0.169853196543	0.16426659637	0.207325370185	0.212241329074
a31	0.0638130098971	0.0664231328416	0.108066552263	0.168672608848	0.16288851879	0.208322440062	0.221813756358
a43	0.0623792949657	0.0627341082805	0.105553547421	0.165292246283	0.161238109597	0.209617036687	0.233185652119
a31	0.0609948566552	0.0610081617602	0.100058714474	0.161030705428	0.158798113199	0.216610318896	0.241499117373
a20	0.0584078155517	0.0568423219201	0.0816238818247	0.153512621809	0.1630531744	0.239763712965	0.246796459124
a31	0.0526490535172	0.05186347964	0.0754861822749	0.140021233936	0.1543651248	0.258831044322	0.266783873041
a11	0.0511185595057	0.0509030442133	0.073083747425	0.129545444645	0.1473713116	0.266665334774	0.28131254768
a31	0.0500432111686	0.0501056597378	0.0779632991417	0.127119751548	0.1444571772	0.264275934925	0.286034965893
a30	0.0494937917229	0.0500643715793	0.0830752963806	0.129909035516	0.1452900424	0.254989871642	0.287177608631
a31	0.0498995619076	0.0505981205264	0.0897325887935	0.132984093505	0.147415874133	0.245259480547	0.28411029621
a42	0.0535874953025	0.0541174885088	0.114348829598	0.150035231168	0.156972908044	0.219932573516	0.251005465403
a20	0.0591638251008	0.0575410111696	0.127976766533	0.162996620389	0.166901756015	0.205276707839	0.220143301801
a31	0.0581648327003	0.0569075837232	0.131055585511	0.16146549013	0.164168658672	0.204449235946	0.223788633934
a20	0.0579301795668	0.0576811212411	0.13315550517	0.162733993377	0.167053426224	0.201499865315	0.219945907978
</S>	0.0584698862834	0.0576877356206	0.134500707585	0.169232436689	0.174610603112	0.199111267657	0.206387318989
