 	possono	essere	ancora	svegli	</S>
a31	0.2770835	0.151886915	0.219624235	0.181516535	0.169888775
a20	0.319129826667	0.144193965	0.238323141667	0.159181901667	0.139171111667
a23	0.271082245556	0.147471851667	0.255659850556	0.172439913889	0.153346087222
a31	0.246490331852	0.162489793889	0.261738863519	0.17895179463	0.150329162407
a20	0.224219910617	0.178762081296	0.284775971173	0.169019901543	0.143222114136
a11	0.195402370206	0.175876547099	0.296261667058	0.178379950514	0.154079434712
a20	0.190723993402	0.167444269033	0.301631292353	0.183597293505	0.156603121571
a31	0.192001254467	0.163457809678	0.303143090784	0.183138861168	0.158258973857
a37	0.203048741489	0.173998833226	0.289084040261	0.180446880389	0.153421507952
a31	0.198443540496	0.187093684409	0.292934356754	0.172544326796	0.148984079317
a11	0.179710866832	0.190341414803	0.281928918918	0.183065098932	0.164953693106
a46	0.175973862277	0.197879161601	0.269062142973	0.173292676311	0.183792177702
a31	0.184231834092	0.192179743867	0.275392050991	0.170267452104	0.177928945901
a46	0.185588078031	0.175748401289	0.26230296033	0.188041967368	0.188318618634
a31	0.179441999344	0.166045327096	0.256576606777	0.193832139123	0.204103939545
a20	0.173108699781	0.168620189032	0.252529615592	0.200733256374	0.205008229848
a28	0.16404371326	0.173063289677	0.250308745197	0.206624055458	0.205960189949
</S>	0.16352102163	0.170512504839	0.254562312599	0.212445177729	0.198958994975
