 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.030312477	0.025584766	0.029623273	0.037294593	0.047666268	0.0548668515	0.028847944	0.0208348605	0.024205061	0.040747886	0.0487908785	0.051781635	0.052535941	0.051531574	0.0471089025	0.056819647	0.0466280315	0.062588481	0.052963432	0.0487534095	0.077052525	0.0634615635
a11	0.0295504463333	0.0257052646667	0.0324462896667	0.0434928353333	0.0584709913333	0.0741160738333	0.0296369746667	0.0192043245	0.0243625443333	0.0460768143333	0.0574303208333	0.0594558983333	0.059607797	0.059616998	0.0543550341667	0.0690526023333	0.0438694228333	0.0491985523333	0.036193628	0.0312781281667	0.046114851	0.0507642151667
a23	0.0263405981111	0.0235658665556	0.0369045315556	0.0458486307778	0.0658713671111	0.0823907212778	0.0306479115556	0.0222100698333	0.0301959674444	0.0494081261111	0.0596796389444	0.0596554514444	0.0573147633333	0.0598397393333	0.0552338053889	0.0708978307778	0.0439002766111	0.0452009934444	0.029258483	0.0241810507222	0.033087666	0.0483665320556
a46	0.028220279037	0.0256770845185	0.0420749045185	0.0512917739259	0.0731628357037	0.0865488904259	0.0343143128519	0.0255996756111	0.0358059598148	0.0548869043704	0.0706244123148	0.0584535418148	0.0563334981111	0.0580738004444	0.0495530491296	0.0611581845926	0.0388570348704	0.0379855368148	0.0234700356667	0.0209242239074	0.028468983	0.0385150926852
a8	0.027742222679	0.0291998545062	0.0431875265062	0.054847710642	0.0747476335679	0.088834380142	0.035146763284	0.025592426537	0.0366842636049	0.0576463691235	0.0795756094383	0.0560326766049	0.056700072037	0.0584115698148	0.0491199063765	0.0589481858642	0.0349545862901	0.0330980386049	0.0196866425556	0.0188553843025	0.028046757	0.0329414068951
a31	0.0296740695597	0.0317875798354	0.0412583095021	0.0567756115473	0.0745448695226	0.0937042533807	0.0341338210947	0.0243265418457	0.0337839602016	0.0544612600412	0.0724474474794	0.058602475535	0.057870970679	0.0553419122716	0.0481964921255	0.0609061219547	0.0361342297634	0.034385271535	0.0219019015185	0.0202344304342	0.0289352503333	0.0305932102984
a20	0.0323574061866	0.0395445089451	0.041214608834	0.0572452711824	0.0692048565075	0.0907756377936	0.0363605380316	0.0285726702819	0.0337176984005	0.0464876526804	0.0662087268265	0.0729638951783	0.0657950835597	0.0547719074239	0.0450633307085	0.0522993753182	0.0349283975878	0.033125644845	0.0234429505062	0.0221318281447	0.0303052384444	0.0234827787661
a31	0.0298232610622	0.0444659569817	0.0448309049447	0.0577299400608	0.0678463621692	0.0854077479312	0.0396815303439	0.0331774934273	0.0378181634668	0.0444435958935	0.0639628799422	0.0776546050594	0.0667976735199	0.053918835808	0.0445890202362	0.0466158597727	0.0331799461959	0.0311398309483	0.0222218555021	0.0223006437149	0.0314117978148	0.020982108922
a39	0.0288351450207	0.0448348839939	0.0479277559816	0.0588392340203	0.0683952440564	0.0832017646437	0.042951802448	0.0366684458091	0.0414893428223	0.0447909656312	0.0618573289807	0.0771437483531	0.06628446684	0.053458381936	0.0435309287454	0.0428505189242	0.0317712213986	0.0296367739828	0.021862072834	0.022474099905	0.0311864826049	0.0200094196407
a10	0.0292921880069	0.047319177998	0.0484364176605	0.0575399196734	0.0646205013521	0.0785057915479	0.046101849816	0.0405224442697	0.0442908129408	0.0443847988771	0.0649487329936	0.0800570561177	0.0703556456133	0.059916205312	0.0451982949151	0.0367642166414	0.0283337331329	0.0261747513276	0.0203195536113	0.0209825613017	0.0291787598683	0.0167566168802
a31	0.0277889480023	0.0469261949993	0.0484295048868	0.0576212042245	0.064221313784	0.0775068771826	0.0451150466053	0.0389642227566	0.0434910686469	0.0442418266257	0.0610344863312	0.0762268687059	0.0675835718711	0.0598637584373	0.0473113749717	0.0420270778805	0.0299988540443	0.0281860134425	0.0213935072038	0.0217225731006	0.0304789789561	0.0198667362934
a8	0.0284853563341	0.0438649013331	0.0517821249623	0.0640010190748	0.0714879812613	0.0834680877275	0.0474820368684	0.0394456172522	0.0457417168823	0.0479097042086	0.0534376654437	0.0676006322353	0.0592115772904	0.0522062281458	0.0437367769906	0.0436091286268	0.0300843326814	0.0282047201475	0.0216498857346	0.0221697777002	0.032833451652	0.0215873120978
a31	0.0336651701114	0.0457971364444	0.0509541856541	0.0708772730249	0.0777462504204	0.0941900959092	0.0496807112895	0.0373131244174	0.0436343346274	0.0480861964029	0.0480976978146	0.0625545600784	0.0535816117635	0.0454872937153	0.0391374859969	0.0421536512089	0.0297589388938	0.0282266033825	0.0227930185782	0.0235748295667	0.0323479505507	0.0203419413659
a20	0.0358004713705	0.0506865594815	0.050545208218	0.069372278675	0.0746892918068	0.0928413333031	0.0507136787632	0.0386029704725	0.0425936038758	0.0415131211343	0.0450068306049	0.0650198146928	0.0579093499212	0.0466653002384	0.040575990999	0.0406843460696	0.0307547259646	0.0292281611275	0.0236621408594	0.0247013415222	0.0294477148502	0.0189858174553
a31	0.0341765884568	0.0522710838272	0.0514756777393	0.0663917238917	0.0714970306023	0.090291571101	0.0507742102544	0.0412268288242	0.0440373912919	0.0382342567114	0.041566256535	0.0648699262309	0.0599019013071	0.0485406990795	0.0430130036663	0.0417022456899	0.0318589236549	0.0300713937092	0.0241597566198	0.0244422135074	0.0300526732834	0.0194446864851
