 	questo	muro	vuole	uno	specchio	</S>
a31	0.20487461	0.18698111	0.174784805	0.142491883	0.1484568	0.142410845
a24	0.23486291	0.22931093	0.195870278333	0.122196563	0.114903202	0.102856151667
a31	0.288921176667	0.25081271	0.177523189444	0.106481561	0.0951488683333	0.081112519889
a41	0.332990675556	0.262972073333	0.163147806481	0.0932648603333	0.0807097317778	0.0669148442963
a39	0.326614191852	0.257586767778	0.16868666216	0.0965349781111	0.0821326372593	0.0684447284321
a43	0.296490080617	0.246297272593	0.179385047387	0.10392294937	0.0950538057531	0.0788508448107
a24	0.280697330206	0.248460547531	0.185260195796	0.106871395123	0.0997320219177	0.0789785282702
a37	0.314356053402	0.269033705844	0.175845615265	0.0955535883743	0.0811835406392	0.0640275277567
a20	0.292432541134	0.272810075281	0.179094671755	0.0987382007914	0.0840106902131	0.0729138642522
a41	0.253700653711	0.258967615094	0.195997417252	0.110145971597	0.0967183687377	0.0844699847507
a18	0.24745939457	0.244183085031	0.200635652417	0.118034357199	0.103240124913	0.0864473782502
a31	0.259095041523	0.25167131501	0.191424294139	0.1172820924	0.0986570883043	0.0818701760834
a11	0.251619277174	0.26185595167	0.194937744713	0.115266897467	0.0960074361014	0.0803126803611
a31	0.240779725725	0.26715773389	0.202736811571	0.114462752489	0.0951492167005	0.079713721787
a29	0.228248121908	0.266119201297	0.209474443857	0.115533787496	0.0980542169002	0.082570193929
a7	0.199542600636	0.236324827099	0.200686887952	0.125352792499	0.126952215633	0.11114068131
a31	0.194275420212	0.224929312366	0.199259052651	0.1288293875	0.132921230211	0.119785650437
a37	0.185970836737	0.216540344122	0.19482786755	0.134656895833	0.139861911737	0.128142196812
a31	0.175622995579	0.193330978041	0.187327509183	0.143330725278	0.153967817246	0.146419995604
a20	0.166888348526	0.18060847268	0.187089239728	0.156593828426	0.158130122415	0.150689968535
</S>	0.158288124263	0.17086359634	0.174546719864	0.167684664213	0.170450971207	0.158165889267
