 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.0385672025	0.037530218	0.039484666	0.044737533	0.07692247	0.080084995	0.06849106	0.066089687	0.0635682225	0.0516076875	0.0546311215	0.0794772125	0.069763139	0.090440787	0.0643315475	0.0742724485
a11	0.0422957625	0.0400992906667	0.0436894826667	0.0526590443333	0.0908460233333	0.10013085	0.09286411	0.0904689923333	0.0802415375	0.0521445251667	0.0465457701667	0.0594073128333	0.0477108753333	0.0674742103333	0.0411947771667	0.0522274251667
a38	0.0528794481667	0.0495432475556	0.0537166742222	0.0629832681111	0.0858409277778	0.099668173	0.113860723333	0.118272374111	0.0916018125	0.0478793650556	0.0402547183889	0.0403560152778	0.0372184617778	0.0440257337778	0.0268227547222	0.0350762870556
a37	0.0661530750556	0.0569539831852	0.0584230200741	0.0654951593704	0.0744572692593	0.0890156056667	0.120265109111	0.13682970137	0.0966864408333	0.0461066020185	0.0379664701296	0.0314161297593	0.0365477192593	0.0332393042593	0.0213260542407	0.0291183440185
a11	0.0745757383519	0.0617772210617	0.061887567358	0.0669967764568	0.0725711097531	0.0885496802222	0.120597905704	0.140153997123	0.0981686236111	0.0462336833395	0.0351901207099	0.0252991749198	0.0339390064198	0.0297238054198	0.0193449614136	0.0249906333395
a13	0.0655725481173	0.0561756620206	0.059957411786	0.0682995021523	0.082374253251	0.100175243741	0.128778209901	0.140429259041	0.096939264537	0.0442948391132	0.0316780552366	0.0232609189733	0.0294938468066	0.0304515598066	0.0186441668045	0.0234752701132
a37	0.0682146200391	0.0531145323402	0.0564820845953	0.0665606893841	0.0838837710837	0.100057929914	0.132563739967	0.14595448968	0.0944419668457	0.0415208047044	0.0299407760789	0.0233429799911	0.0321899469355	0.0292521506022	0.0176338889348	0.0248456267044
a31	0.0815557586797	0.0592540807801	0.0618926081984	0.065462747128	0.0787908570279	0.0896864299713	0.118559901656	0.143561009893	0.0902600776152	0.0428935549015	0.0296585943596	0.0221253883304	0.0397099396452	0.0275589865341	0.0202790849783	0.0287509845681
a24	0.0751371438932	0.05516993926	0.0585713580661	0.0623382910427	0.0817297490093	0.0934527599904	0.117309652219	0.138130699964	0.0912270425384	0.0436232683005	0.0319620704532	0.0264210271101	0.0407406448817	0.031470596178	0.0237294146594	0.0289863501894
a31	0.0683721456311	0.0500771487533	0.054454903022	0.0616309203476	0.0842482396698	0.0969995346635	0.12182456574	0.138967239988	0.0908710508461	0.0428675064335	0.0336967301511	0.02967879937	0.0401956806272	0.033735586726	0.0244789332198	0.0279010320631
