 	li	vestono	i	genitori	</S>
a31	0.25964331	0.2028405	0.156320445	0.17208852	0.20910722
a46	0.20395283	0.157579778333	0.162450268333	0.231934463333	0.24408263
a18	0.160054976667	0.131727644444	0.181888486111	0.270740271111	0.255588586667
a35	0.152979222222	0.125177859815	0.20823418537	0.277817913704	0.235790812222
a15	0.143767280741	0.113794686605	0.217877105123	0.284948977901	0.239611970741
a39	0.15459176358	0.112062873868	0.223701025041	0.2835178393	0.22612649358
a31	0.159736794527	0.123382574623	0.245783128347	0.271144619767	0.199952851193
a11	0.150401684842	0.118117234874	0.238055236116	0.269047926589	0.224377910398
a20	0.150541178281	0.103979398291	0.218528062039	0.269114842196	0.257836536799
a31	0.13941108276	0.107543122764	0.236309064013	0.277671080732	0.239065678933
a39	0.132192774253	0.104770104255	0.216157781338	0.294029776911	0.252849582978
a20	0.134417174751	0.092670806085	0.187696627113	0.29282421897	0.292391170993
a46	0.142168251584	0.0891446820283	0.163817809038	0.293167506323	0.311701730331
a31	0.149386517195	0.102709509343	0.152092629679	0.308770718774	0.28704062011
a15	0.188398005732	0.118078803114	0.13921461656	0.293658172925	0.260650410037
a24	0.249292201911	0.120277464371	0.0991691588533	0.257334974308	0.273926193346
a20	0.26111281397	0.11370029679	0.0846857629511	0.258531788103	0.281969327782
a31	0.228822841323	0.118639374263	0.102901514317	0.278028939368	0.271607315927
a13	0.226065890441	0.130897854754	0.115717994772	0.264537743123	0.262780501976
a46	0.290670796814	0.143515014918	0.100438148257	0.215103221041	0.250272820659
a14	0.345540358938	0.152660921639	0.083178684419	0.18452479368	0.234095253553
a20	0.362724926313	0.155346527213	0.0758898798063	0.173016091227	0.233022597851
a31	0.323112858771	0.161715402404	0.0939241032688	0.187266093742	0.233981569284
</S>	0.277607364385	0.163598091202	0.110192306634	0.207816831871	0.240785424642
