 	non	ho	cosa	è	da	mangiare	</S>
a31	0.197790032	0.16432832	0.142138535	0.123227485	0.136851435	0.110902438	0.12476174
a8	0.207541100667	0.150447278333	0.114438327	0.0970728836667	0.125165591667	0.159971522667	0.1453633
a31	0.243809333556	0.149243154444	0.0953442263333	0.0958050065556	0.108316018556	0.167918687556	0.13956354
a37	0.294112234519	0.157185684815	0.0949281874444	0.109195483852	0.106579547519	0.130599132519	0.1073997
a20	0.265731991506	0.139470634938	0.0968480358148	0.116087556284	0.11873044584	0.145655427506	0.117475916667
a31	0.270817460502	0.133819204979	0.0994069452716	0.114545685428	0.122707981947	0.143775615835	0.114927100222
a17	0.275213560167	0.13933760166	0.104566587091	0.104033101809	0.117294043982	0.143090378612	0.116464694741
a20	0.269324866722	0.14341756722	0.103437214364	0.0880880172697	0.107055296327	0.156538509537	0.13213851158
a31	0.308603395574	0.14153366574	0.0934501681213	0.0792111057566	0.104751140442	0.148968366512	0.12348212386
a39	0.330094641858	0.147379181913	0.0929609027071	0.0792739902522	0.096198346814	0.138670195504	0.11542272462
a35	0.291474300619	0.177901027304	0.112120004236	0.0853447484174	0.0814510622713	0.129045288501	0.122663568207
a39	0.248460850206	0.221468755768	0.140419811412	0.0892771561391	0.0766575240904	0.106756794167	0.116959109402
a46	0.224126356735	0.246340198589	0.158797207137	0.095016228713	0.0787684013635	0.0913490760557	0.105602566467
a35	0.211795315578	0.252692172863	0.171948415712	0.104503972904	0.0846514937878	0.0805513386852	0.0938573071557
a31	0.274361901859	0.231212287621	0.149662138571	0.0906564333013	0.0773631979293	0.0823529228951	0.0943910840519
</S>	0.34330594093	0.20574688881	0.119000389285	0.0741226001507	0.0685154389647	0.0892379714475	0.100070707026
