 	deve	che	entra	da	qui	</S>
a31	0.12617639	0.129251865	0.125014218	0.181308505	0.21931301	0.21893602
a21	0.14024971	0.133622845	0.113230642667	0.168368611667	0.239967043333	0.204561143333
a31	0.141798003333	0.124614389667	0.101216280889	0.165084243889	0.255805287778	0.211481781111
a20	0.129444849778	0.110676694556	0.0982882736297	0.167328671296	0.267908479259	0.226353037037
a11	0.116471225259	0.101559208185	0.0929966612099	0.148920770432	0.282809343086	0.257242795679
a31	0.12857426842	0.102816730728	0.0938156804033	0.145025943477	0.288967397695	0.240799975226
a37	0.136883652807	0.109327668243	0.102085246801	0.143723511159	0.270202305898	0.237777618409
a31	0.137368974269	0.114389737414	0.115863762267	0.147119400386	0.238930778633	0.24632733947
a8	0.140818481423	0.129140020471	0.130991304089	0.155807840129	0.220687079544	0.222555289823
a31	0.136977163808	0.13962864349	0.14323129803	0.16552398671	0.211647506515	0.202991439941
a46	0.130028124603	0.156239631163	0.15431084601	0.169226068903	0.199135068838	0.19106026998
a31	0.128772944868	0.174669077054	0.173276002003	0.164898376301	0.188340882946	0.17004268666
</S>	0.131429032434	0.175937893527	0.186573411001	0.16405880315	0.186108401473	0.15589241833
