 	non	aveva	dove	aveva	per	stare	</S>
a7	0.123716373	0.11367224	0.114681805	0.116290862	0.22605426	0.12293521	0.182649245
a31	0.219206961	0.151587053333	0.126658471667	0.100216798667	0.176327500667	0.088452635	0.137550568333
a29	0.278448047	0.177770614444	0.140654937222	0.104115149556	0.140915504222	0.068537575	0.0895581827777
a19	0.226994462333	0.157476938148	0.130994672407	0.120991339852	0.176618001407	0.0847162633333	0.102208344259
a46	0.209358144111	0.148935902716	0.123672140802	0.133778399951	0.184502390469	0.0914314177778	0.10832163142
a31	0.251544958037	0.173445484239	0.141217953601	0.12758187665	0.142234014823	0.0762205972593	0.08775515714
a38	0.271279989346	0.194480334746	0.164349504534	0.107315562217	0.113163746274	0.0671544020864	0.0822564790467
a31	0.269728783115	0.196651914915	0.165007088178	0.106793457406	0.109253807091	0.0711860123621	0.0813789436822
a20	0.284466851038	0.205932411638	0.163429519393	0.100012895802	0.094719680697	0.0743302357874	0.0771084152274
a31	0.288616633679	0.206940330546	0.159026263131	0.0913393152673	0.094056686899	0.0811513102625	0.0788694664091
a0	0.284683471226	0.211398553515	0.17015961771	0.0896852384224	0.0932077409663	0.0756966087542	0.075168796803
a31	0.273047090409	0.209974707838	0.175108915903	0.0907972794741	0.0971706489888	0.0742788449181	0.0796225422677
a46	0.272882630136	0.213820495946	0.177521325301	0.0905420198247	0.100124767996	0.072796800306	0.0723120047559
a18	0.238773816712	0.207636725315	0.1860634651	0.0942264632749	0.132324200999	0.0710104554353	0.069964882252
</S>	0.206618118356	0.188796487658	0.18111163755	0.101733626637	0.1631463305	0.0796338127176	0.078959946126
