 	io	non	ho	niente	da	mangiare	</S>
a8	0.07208085	0.0816442525	0.0827372885	0.0993076325	0.155166795	0.26234906	0.246714085
a31	0.16080701	0.1211537925	0.0847139451667	0.1127102225	0.122118655	0.208555868	0.189940506
a8	0.195938106667	0.1342911775	0.0801380927222	0.122157275833	0.117897625	0.184086464	0.165491293
a20	0.169288615556	0.1100373925	0.0671699985741	0.123052343611	0.146066511667	0.203520434667	0.180864729667
a31	0.225160478519	0.145036884167	0.0879800981914	0.14988338787	0.124001401889	0.140944821556	0.126992953556
a14	0.20306809484	0.138629731389	0.0846131963971	0.159899082623	0.133753851963	0.148690977185	0.131345072852
a31	0.168510416947	0.12827012713	0.079495673799	0.161290780874	0.148720437321	0.167188132395	0.146524432617
a13	0.142696993649	0.116886789043	0.0771295202663	0.163001660291	0.13774302244	0.191118034132	0.171423995872
a37	0.112315009216	0.0910093930143	0.0657354157554	0.146521976764	0.163852620813	0.225344438044	0.195221158624
a10	0.123930469739	0.0938735693381	0.0623085185851	0.138650162255	0.196970870271	0.210628049348	0.173638366208
a20	0.12990544658	0.0958625827794	0.0600363538617	0.133981140752	0.213130336757	0.203130886449	0.163953262069
a7	0.112975672193	0.0861355122598	0.0601522122872	0.131879983584	0.196826238919	0.22414603215	0.18788435069
a18	0.0945850873977	0.0816269274199	0.0641649240957	0.129311236528	0.159908236306	0.25272928405	0.217674286897
a44	0.102621952466	0.10352443914	0.0773118546986	0.112695545843	0.143024898769	0.248187234683	0.212634062299
</S>	0.111475571233	0.12004056957	0.0874260373493	0.0986850004215	0.141832014384	0.237083602341	0.203457201149
