 	non	so	cosa	scrive	</S>
a46	0.174240365	0.18959192	0.247625085	0.19073091	0.197811715
a8	0.225197558333	0.26121971	0.206235251667	0.1451933	0.162154181667
a31	0.285508562778	0.305370746667	0.165059017222	0.115497466667	0.128564220556
a13	0.303314920926	0.310644495556	0.161438859074	0.107740362222	0.116861366852
a31	0.295404246975	0.317156835185	0.155881763025	0.113145994074	0.118411165617
a28	0.303968655658	0.314966345062	0.144486717675	0.116324454691	0.120253818539
a31	0.297655835219	0.305802721687	0.144381959225	0.123894804897	0.128264639513
a37	0.29526691174	0.295265997229	0.142222346408	0.133644004966	0.133600706504
a31	0.294422027247	0.274486295743	0.141338765469	0.144189254989	0.145563668835
a11	0.295108129082	0.249866541914	0.152104745156	0.14959520833	0.153325386278
a31	0.309131409694	0.233195183971	0.153018868385	0.142071282777	0.162583258759
a20	0.319896716565	0.21224134799	0.168995346128	0.133728627592	0.16513797292
a31	0.331960705522	0.20961304933	0.190070298709	0.116085105864	0.152270844307
</S>	0.341676652761	0.222681779665	0.191707504355	0.105815817932	0.138118252153
