 	sto	ancora	cucinando	</S>
a20	0.187419455	0.23123111	0.259025735	0.32232371
a31	0.253128855	0.2575057	0.246404145	0.242961316667
a37	0.273453105	0.256297506667	0.249276648333	0.220972762222
a20	0.231161281667	0.238754348889	0.266813699444	0.263270697407
a31	0.243017913889	0.23451245963	0.270882159815	0.251587472469
a30	0.222946611296	0.23952083321	0.289085793272	0.248446754156
a46	0.162053017099	0.24026768107	0.309662237757	0.288017071385
a31	0.1670172057	0.23122520369	0.316758565919	0.284999030462
a39	0.1591920519	0.20690935123	0.33153958864	0.302358986821
a15	0.1245752673	0.16972750041	0.341498209547	0.364198985607
a20	0.119753195767	0.148124080137	0.343521769849	0.388600948536
a22	0.124552041922	0.148563426712	0.33602266995	0.390861879512
a31	0.145212463974	0.160290085571	0.32764004665	0.366857413171
a46	0.183092227991	0.183459671857	0.306201492217	0.327246607724
</S>	0.205128233996	0.198790670929	0.285645796108	0.310435293862
