 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.0334319705	0.032411943	0.031765231	0.039281247	0.0556163	0.060572515	0.070285481	0.111709165	0.147246345	0.210885005	0.20679484
a31	0.0843653698333	0.065278592	0.0483303336667	0.0459881556667	0.0676024933333	0.0693573833333	0.0737640316667	0.106756105	0.119829178333	0.155398273333	0.163330132
a20	0.128504453278	0.0980044373333	0.0729775625556	0.0795064185556	0.0916916997778	0.0792234294444	0.0733538735556	0.0922034216667	0.091888684111	0.0953133894443	0.0973326606667
a13	0.111049407759	0.0900624691111	0.0788329188519	0.113508172852	0.115386028593	0.0894025364815	0.0757714428519	0.0838729172222	0.0818734527037	0.0782064431481	0.0820342348889
a37	0.121698129253	0.106574993037	0.092647121284	0.120043800951	0.112861302864	0.0865694521605	0.0720019009506	0.0777297340741	0.0761695425679	0.0670096243827	0.066694414963
a31	0.147315596418	0.126348151012	0.101567992095	0.100063886984	0.0944896409547	0.0787735453868	0.0689468056502	0.0792819030247	0.078553745856	0.0667228197942	0.0579359116543
a43	0.118113234473	0.0957982703373	0.0760896886983	0.0729200689947	0.101956243652	0.0948707997956	0.0870594992167	0.0886659676749	0.100743778619	0.0857552015981	0.0780272292181
a31	0.112206423824	0.0914659301124	0.0735964828994	0.0667409483316	0.101805234551	0.0953423719319	0.0893045717389	0.0885553275583	0.106741842873	0.0926336205327	0.081607222406
a24	0.129494657941	0.107073661704	0.0853399479665	0.0746011881105	0.091345161517	0.0766880959773	0.0753089805796	0.0837139258528	0.110393554291	0.0981734255109	0.0678673981353
a7	0.0949490643137	0.0801991289013	0.0650738986555	0.0767105480368	0.109399060506	0.0878732253258	0.0819410668599	0.0824643936176	0.12559858143	0.113587120504	0.0822039093784
a31	0.106949663105	0.0866281729671	0.0736168855518	0.0717869933456	0.101666932835	0.0873463717753	0.0820763689533	0.0832891745392	0.117079457143	0.107327170168	0.0822327697928
a13	0.125805404368	0.102383980989	0.0852945051839	0.0729241297819	0.088981586945	0.0729494319251	0.0719679449844	0.0825786535131	0.110823669048	0.106977046723	0.0793135665976
a28	0.105297292789	0.0899523669963	0.073122746728	0.080891906594	0.106695798982	0.075896471975	0.0692929336615	0.0784462298377	0.111127445016	0.117016348908	0.0922604105325
a20	0.103342382263	0.0897821843321	0.077135725576	0.0948130035313	0.116525976327	0.0770385989917	0.0656553925538	0.0733107332792	0.097386393672	0.112234466303	0.0927751205108
a31	0.126461210754	0.102317390111	0.0899522985253	0.0909780725104	0.0980629154423	0.0715004879972	0.0666389688513	0.0786179877597	0.0923731045573	0.101013748768	0.0820837721703
a37	0.129379476918	0.102931430037	0.0874049345084	0.0791531608368	0.0910189998141	0.0698161706657	0.0677545676171	0.0818359525866	0.0936124948524	0.102999686256	0.0940930840568
a1	0.100654258973	0.0850509400123	0.0696455158361	0.0750487616123	0.109004533271	0.0783331348886	0.0675477738724	0.0771701541955	0.0956913082841	0.118408718752	0.123444841352
a28	0.0849461363243	0.0741533383374	0.0634331229454	0.0810846518708	0.120755639757	0.0837210716295	0.0664898489575	0.0748021180652	0.0931578360947	0.121221074584	0.136235120451
a1	0.0833033821081	0.0735133011125	0.0633964903151	0.0856011156236	0.125707189919	0.0828282038765	0.0632632973192	0.0727480993551	0.0880676020316	0.118692989861	0.142878336817
a28	0.082098014036	0.0725236917042	0.0617212044384	0.0841326048745	0.12572023664	0.0819016412922	0.0618214591064	0.073111919785	0.0869097973439	0.118698263287	0.151361152272
a31	0.111674964679	0.0877646885681	0.0726658281461	0.0846504146248	0.104435762213	0.0728491290974	0.0620172163688	0.077182676595	0.0914033607813	0.109659054429	0.125696884091
a20	0.112418054893	0.0851805395227	0.0688565510487	0.0663464785416	0.082264952071	0.0681547450325	0.0629629281229	0.0892145521983	0.10667572526	0.12685174481	0.131073744697
a31	0.120855691631	0.0888516731742	0.0671111120162	0.0619614215139	0.0766026600237	0.0661480873442	0.059634752041	0.0875761340661	0.10823262342	0.132175024937	0.130850844899
a20	0.12070761921	0.0877304987247	0.0651855406721	0.0586278605046	0.0616663793412	0.0587503674481	0.0585040606803	0.096420008022	0.124428159473	0.147697144979	0.120282374966
a31	0.12505319507	0.0911280572416	0.0671949168907	0.0550327951682	0.0567316277804	0.057385271816	0.0575131702268	0.0960865693407	0.124244786491	0.15064356166	0.118986049655
a8	0.131303167357	0.0967990624139	0.0711194009636	0.0560123157227	0.0557085125935	0.0516144119387	0.0520828944089	0.0972122497802	0.125545872164	0.15909792722	0.103504184552
</S>	0.0940301371785	0.075821781207	0.0597518734818	0.0473112363613	0.0492580962968	0.0443137179693	0.0482904137045	0.11653561489	0.149392276082	0.19993001361	0.115364837276
