 	non	ho	cosa	a	fare	</S>
a8	0.193764505	0.18775367	0.15825468	0.141152115	0.159826715	0.159248335
a31	0.271172435	0.19552112	0.148772896667	0.122237819667	0.135423555	0.12687219
a37	0.289648305	0.195621243333	0.141962148889	0.129969211222	0.137179488333	0.105619615
a11	0.277942781667	0.192192977778	0.126306562963	0.137031560407	0.145226696111	0.121299418333
a13	0.282774370556	0.185179895926	0.118196487654	0.132517923469	0.136810598704	0.144520716111
a20	0.290049823519	0.176809035309	0.109940195885	0.124468937823	0.131841622901	0.166890378704
a31	0.321326194506	0.164765445103	0.104295201962	0.134554975941	0.125089467634	0.149968706235
a8	0.304337838169	0.180550588368	0.128119153987	0.14255985198	0.123965845878	0.120466722078
a31	0.31294846939	0.215960606123	0.139318811329	0.111029125993	0.111961525293	0.108781440693
a46	0.310455536463	0.229937985374	0.146667390443	0.102160877331	0.110439958431	0.100338240231
a8	0.249472822154	0.234198258458	0.172604010148	0.12094498911	0.126944809477	0.095835125077
</S>	0.228495446077	0.234913724229	0.179957740074	0.125205629555	0.131777329738	0.0996501400385
