 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.0511537885	0.0728260315	0.089729423	0.162950975	0.210606835	0.21603047	0.19670243
a31	0.0665119085	0.144485274833	0.0958380643333	0.155661988333	0.186913285	0.185715351667	0.16487408
a7	0.0735881828333	0.190401854944	0.106289724778	0.152038262778	0.167136581667	0.163296955556	0.147248426667
a31	0.0628251762778	0.164710811648	0.102747824926	0.152762647593	0.171507657222	0.176603018519	0.168842878889
a20	0.0644748100926	0.147259533883	0.0899599063087	0.145921009198	0.179156012407	0.18964850284	0.183580242963
a2	0.0564232060309	0.105064084628	0.0691952367696	0.147110993066	0.206971250802	0.21502805428	0.200207174321
a41	0.063506786677	0.091944344876	0.0654914022565	0.133459364355	0.200539043601	0.229219388093	0.215839658107
a20	0.0824856588923	0.0918500649587	0.0658415724188	0.109090016785	0.180627104534	0.235665712698	0.234439862702
a46	0.0908745116308	0.0933812316529	0.0651144324729	0.105285700928	0.176325424845	0.234500460899	0.234518240901
a31	0.0837298158769	0.0911180472176	0.0622186151576	0.116145246976	0.190351531615	0.2346986903	0.2217380503
a11	0.0912468852923	0.0951378457392	0.0618253007192	0.111064157325	0.182204273872	0.229871796767	0.228649733433
a35	0.102375679764	0.101715815246	0.0666170815731	0.110409660775	0.168758617957	0.222683385589	0.227439737811
a31	0.103496831255	0.111658438415	0.067523047191	0.117745496925	0.173857959319	0.21404569853	0.211672525937
a11	0.111295650418	0.120648976138	0.0689118877303	0.120442168975	0.170764813106	0.20562677951	0.202309741979
a28	0.116467820139	0.129001328713	0.0813724912434	0.134820032992	0.167174331035	0.190857149837	0.18030683066
a20	0.11581081538	0.148016269571	0.101834247081	0.147228100997	0.160872400345	0.171084393279	0.155153773553
a10	0.11606410046	0.15817710319	0.12785787236	0.157598090332	0.151843726782	0.15292369776	0.135535429184
a31	0.13129434682	0.146321021063	0.121407327453	0.148670373444	0.148296322261	0.156804769253	0.147205874395
</S>	0.14595402341	0.136041690532	0.100980913727	0.135180411722	0.148619261131	0.167885539626	0.165338217197
