 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.119454215	0.10732433	0.0960261155	0.09927149	0.1340375125	0.09557207	0.15774191	0.190572375
a20	0.182193831667	0.136603016667	0.109816657167	0.09374749	0.138171130833	0.0791154	0.122583933333	0.137768555
a8	0.209698183889	0.147278505556	0.118080859056	0.0967228933333	0.139210673611	0.081736185	0.103298587778	0.103974135
a20	0.229467741296	0.158608005185	0.127680603019	0.0996199677778	0.13152593987	0.0793433833333	0.0889686225927	0.084785741
a31	0.289424987099	0.177512725062	0.135674789673	0.0967493825926	0.10735468529	0.0646950077778	0.0666854808642	0.061902943
a28	0.2759640757	0.166651695021	0.128284605224	0.101166372198	0.11284860843	0.0716689059259	0.0759601069547	0.0674556343333
a31	0.269608405233	0.165395851674	0.125822821741	0.101173792066	0.115912356143	0.0757810153086	0.0783037756516	0.0680019714444
a18	0.257945551744	0.160426833891	0.117427133914	0.0991994873553	0.120197255381	0.0792507717695	0.0877415052172	0.0778114658148
a31	0.246762853915	0.160207697964	0.116855371305	0.0996462557851	0.12287507846	0.0819264872565	0.0914028017391	0.0803234482716
a3	0.242986637972	0.163910895988	0.117123940435	0.0997828919284	0.12172650282	0.0808234057522	0.092805683913	0.0808400170905
a31	0.242231755991	0.174847891996	0.121753996812	0.100563535643	0.116164114273	0.0790412919174	0.0887056723043	0.0766917290302
a18	0.257797288664	0.186922233999	0.126131965604	0.103301903548	0.104800896758	0.0785378293058	0.0771024317681	0.0654054296767
a31	0.262423569555	0.193138021333	0.124885998535	0.102220067849	0.100804984253	0.0801650851019	0.0741228115894	0.0622394398922
a17	0.272033243185	0.201572993778	0.123272419512	0.0918962826163	0.0958870914177	0.0808768583673	0.0717970998631	0.0626640032974
a20	0.254300277728	0.204869807926	0.130477456504	0.0888898842054	0.0957720804726	0.0753556474558	0.076691921621	0.0736429377658
a31	0.257016335909	0.205084575975	0.135146212168	0.0898513347351	0.0975203734909	0.0742400238186	0.0722700305403	0.0688711425886
a20	0.261006565303	0.203268948658	0.128079390723	0.0836752515784	0.098743454497	0.0770271179395	0.0753213985134	0.0728779075295
a31	0.263292688434	0.204314186219	0.126672055241	0.0758919338595	0.0972002781657	0.0760949126465	0.0789530598378	0.0775809058432
a20	0.261736029478	0.207896762073	0.13372984008	0.0752269496198	0.0862270460552	0.0710345918822	0.0800759319459	0.0840728502811
a46	0.234329943159	0.208333787358	0.149187810027	0.0873455315399	0.0742269520184	0.0599969149607	0.0840141073153	0.10256495176
a31	0.225375674386	0.198380355786	0.147706690009	0.09243530718	0.0798227506728	0.0641278616536	0.0864331091051	0.105718265587
a46	0.219014124795	0.193230168595	0.14963017667	0.09767248406	0.0811242968909	0.0661715755512	0.0850662397017	0.108090966862
a8	0.204091188265	0.192364482865	0.163068992223	0.112595899687	0.0763736589636	0.0584871901837	0.0792656085672	0.113752987287
a39	0.184211479422	0.178615534288	0.161814127408	0.127497229896	0.0828511296545	0.0548938667279	0.0801149648557	0.130001670762
a31	0.198896296474	0.176577564763	0.147538222469	0.119951926632	0.0847089632182	0.056910815576	0.0849393782852	0.130476840254
</S>	0.228248288237	0.186780702381	0.137687711235	0.102563223316	0.0821237266091	0.059989287788	0.0866577891426	0.115949270127
