 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.1359467975	0.101972902	0.1021649025	0.133940085	0.119424825	0.13765542	0.120421415	0.148473605
a24	0.1824427925	0.130482227333	0.118940265833	0.138553501667	0.0873761043333	0.11103621	0.106785168333	0.124383681667
a31	0.2981502275	0.176058712444	0.125526996611	0.116489970556	0.0577176454444	0.071675245	0.0760430767777	0.0783380972223
a17	0.356382295833	0.180178140815	0.11570272187	0.0952796001853	0.0491677651481	0.063225685	0.0713174662592	0.0687463444074
a31	0.324954725278	0.194137490272	0.131641545623	0.0981262867284	0.048880723716	0.0625236923333	0.0724955367531	0.0672400394691
a37	0.314599198426	0.223082950091	0.144782891874	0.0959454039095	0.0479317259053	0.0528720331111	0.068058940251	0.0527268811564
a10	0.303220856142	0.21014010003	0.132226587291	0.0926478409698	0.0549648139684	0.0603715423704	0.0847019300837	0.0617263157188
a31	0.299641285381	0.20453586001	0.127782705764	0.0879772083233	0.0572017119895	0.0663847904568	0.0917968400279	0.0646795799063
a20	0.291806561794	0.191506403337	0.122445040255	0.0843640627744	0.0650288773298	0.0784611018189	0.0981131600093	0.0682747893021
a33	0.262237140598	0.179789207779	0.123939931752	0.0894512909248	0.0738352757766	0.0843475739396	0.102639411336	0.0837601611007
a20	0.256948250199	0.190693992593	0.133123303917	0.0909203269749	0.0667815519255	0.0749304329799	0.098120995112	0.0884811470336
a31	0.282093956733	0.198553827531	0.133434184639	0.0837419556583	0.0584943363085	0.0696991843266	0.097568791704	0.0764137646779
a5	0.295587982244	0.188341845844	0.12017200488	0.0759315585528	0.0627578877695	0.0771398031089	0.106537085235	0.073531842226
a17	0.279969580748	0.183312788615	0.118853168293	0.0777690828509	0.0655077172565	0.0773873543696	0.111665436412	0.0855348890753
a11	0.263884793583	0.197340269538	0.138173719431	0.0854840792836	0.0553130654188	0.0638870961232	0.105223820137	0.0906931630251
a10	0.265444697861	0.205973176513	0.14823956981	0.0876229127612	0.0449675368063	0.0544867883744	0.100613558046	0.0926517543417
a31	0.284782589287	0.206207345504	0.142362416603	0.0819191955871	0.0452640442688	0.0562302827915	0.097396212682	0.0858379014472
a24	0.271349366429	0.193734265168	0.136472785534	0.0852662301957	0.0559359420896	0.0632956692638	0.099044530894	0.0949012071491
a46	0.22749719881	0.177331045056	0.145102205178	0.108875001732	0.0658958360299	0.0659435017546	0.0965744769647	0.112780752383
a20	0.198397052937	0.163360588352	0.149879745059	0.137032277244	0.0740166653433	0.0699322942515	0.0882292956549	0.119152107461
a31	0.221844560979	0.174810366117	0.144075881686	0.131682095748	0.0690413727811	0.0650168584172	0.0819324885516	0.111596391154
a20	0.231823136993	0.176636268706	0.144314400562	0.133050495249	0.064298041927	0.0633240948057	0.0822756545172	0.104277902385
a31	0.233441012331	0.180625816235	0.146545253521	0.134104558416	0.063229842309	0.0630561932686	0.0790602985057	0.0999370041283
</S>	0.265442441165	0.205861778118	0.145582531761	0.114411949208	0.0561889236545	0.0559605991343	0.0698967172529	0.0866550320642
