 	forse	stanno	ancora	svegli	</S>
a31	0.279415765	0.19381999	0.197653	0.173941205	0.15517006
a10	0.312998208333	0.219060753333	0.198826066667	0.143633041667	0.12548196
a20	0.263601299444	0.192603974444	0.220572868889	0.165781267222	0.157440646667
a31	0.245755379815	0.178384251481	0.21840947963	0.185180055741	0.172270868889
a18	0.232342629938	0.173590130494	0.235648736543	0.17980136858	0.17861714963
a31	0.223762373313	0.171524603498	0.251518145514	0.17129649286	0.18189839321
a35	0.235669391104	0.181035287833	0.241671485171	0.163229010953	0.17839482107
a31	0.250152663701	0.192968549278	0.23764285839	0.149436976984	0.169798957023
a10	0.292336291234	0.206276113093	0.21087347613	0.141670465661	0.148843659008
a20	0.323261353745	0.211473997698	0.177190192043	0.13715526522	0.150919203003
a29	0.285419701248	0.202511422566	0.202805380681	0.13225585174	0.177007654334
a20	0.249264517083	0.185894237522	0.234247710227	0.130567813913	0.200025718111
a31	0.284401225694	0.208496939174	0.210531206742	0.123460043304	0.17311059937
a28	0.304377328565	0.215008303058	0.200533752247	0.125828676435	0.154251953123
a8	0.266502759522	0.190901831019	0.229511234082	0.146933028812	0.166151137708
a21	0.242819549841	0.190237877006	0.247169234694	0.172736349604	0.147036979236
</S>	0.231320994921	0.189909503503	0.256613602347	0.188188694802	0.133967189618
