 	forse	non	li	ha	a	casa	</S>
a28	0.0901277525	0.07930379	0.111610142	0.22517646	0.17858896	0.16656059	0.14863235
a10	0.1162839025	0.102491114667	0.108651368667	0.227764136667	0.17267062	0.150823443333	0.121315436667
a31	0.200308184167	0.155975588222	0.119336602889	0.175212472222	0.136987244667	0.117222491111	0.0949574022223
a21	0.217218291389	0.158318662741	0.116567470963	0.169911884074	0.128672129556	0.11266287037	0.0966486507408
a37	0.174227693796	0.129829770914	0.0999827889877	0.180736481358	0.153163546519	0.140168353457	0.12189130358
a31	0.208401374599	0.164188196971	0.115473408329	0.148562983786	0.135342242173	0.123638307819	0.10439344786
a37	0.1995714882	0.165374350657	0.117616914776	0.141439544595	0.139494374058	0.127924472606	0.108578825953
a31	0.192602576067	0.162486951886	0.114207610259	0.142021478198	0.144148681353	0.132245290869	0.112287367318
a37	0.185547538689	0.159917007295	0.11301166342	0.142547222733	0.148544323784	0.13451438029	0.115917837773
a31	0.18798464623	0.153331465765	0.108662374473	0.145807244244	0.150872324595	0.13593946843	0.117402444258
a21	0.18584003541	0.145391871922	0.101728421491	0.149490681415	0.153529348198	0.138454534477	0.125565076419
a31	0.196281701803	0.135914683974	0.094999660497	0.152129863805	0.154471276066	0.138690764826	0.12751203714
a20	0.206723497268	0.132513094658	0.0924315851657	0.157363191268	0.148705225355	0.132414398275	0.129849004047
a31	0.180141372423	0.112321053553	0.0848594233886	0.160388983756	0.165172588452	0.149341152758	0.147775429682
a37	0.193623697474	0.116150316518	0.0927949411295	0.159720204585	0.155225592817	0.142277947586	0.140207314894
a33	0.173952612491	0.111544965506	0.10718268371	0.182112764862	0.148799907606	0.139128135862	0.137278928298
</S>	0.155275406246	0.108780382753	0.119248591855	0.195566672431	0.150814538803	0.141413377931	0.128901004149
