 	lo	posso	finire	di	fare	</S>
a20	0.213794125	0.14954359	0.13832031	0.126453375	0.207341425	0.164547225
a31	0.205376925	0.138025076667	0.129485396667	0.152747835	0.211609231667	0.162755575
a46	0.194574875	0.138058732222	0.129325776889	0.171398418333	0.202209633889	0.164432555
a31	0.192086961667	0.142394957407	0.130455330296	0.178472676111	0.195127057963	0.161462998333
a41	0.200481550556	0.146603962469	0.134019026765	0.175478382037	0.196973912654	0.146443152778
a18	0.205862863519	0.143784310823	0.125737692255	0.169318460679	0.197193167551	0.158103474259
a7	0.20996664784	0.138528803608	0.118652047418	0.167864256893	0.182756069184	0.182232148086
a41	0.215406665947	0.132812497869	0.111446349139	0.165647052298	0.172106816395	0.202580599362
a31	0.190367115316	0.127306837956	0.111026999713	0.175437254099	0.181098348798	0.214763429787
a0	0.199852368439	0.139099311319	0.127407609904	0.161859326366	0.177109899599	0.194671483262
a31	0.219836376146	0.152564237106	0.141330813301	0.135478647122	0.1614006132	0.189389324421
a39	0.218449782049	0.156484702369	0.148885544434	0.130997082374	0.164470767733	0.180712121474
a46	0.235121000683	0.168833194123	0.161370454811	0.127149264125	0.168630875911	0.138895187158
</S>	0.235742735341	0.177451497061	0.168322652406	0.124979582062	0.168742087955	0.124761413579
