 	lo	sentii	ee	che	arrivava	</S>
a15	0.0838306525	0.12576843	0.163085095	0.18880499	0.1373142875	0.30119651
a31	0.114979895833	0.200041186667	0.180323851667	0.192578133333	0.112114739167	0.199962185333
a46	0.136599205278	0.247832935556	0.201265070556	0.193261014444	0.105727924722	0.115313853778
a8	0.107710793759	0.221168518519	0.224626853519	0.220991451481	0.120613551574	0.104888781259
a31	0.144690803253	0.24911951284	0.20824489784	0.204161073827	0.104306919191	0.0894767470863
a23	0.150594284418	0.246666760947	0.219925975947	0.208820301276	0.0967470317303	0.0772456656954
a8	0.0994590414727	0.198417740316	0.240322035316	0.247605740425	0.115794860577	0.0984006018985
a38	0.0936174318242	0.211183010105	0.237314818439	0.254342883475	0.105156678526	0.0983851739662
a20	0.132391565275	0.269868503368	0.22201258948	0.221369474492	0.0820628845087	0.0722950013221
a28	0.173016698425	0.316529817789	0.19637255316	0.179256521497	0.0755851048362	0.0592393031074
a20	0.190577476142	0.326917579263	0.184340141053	0.162055520499	0.0772874916121	0.0588217420358
a23	0.163059833381	0.287507056421	0.204832890351	0.183173200166	0.0885119638707	0.0729149956786
a31	0.16411552246	0.256166798807	0.21079918345	0.190245640055	0.0966668979569	0.0820059318929
a29	0.168922379487	0.246968979602	0.193684417817	0.190042670018	0.097731209319	0.102650340631
a33	0.117535385162	0.208098416534	0.217724465939	0.222578273339	0.106700739773	0.127362726877
a29	0.103572238387	0.206263965511	0.227916735313	0.23400573778	0.101544583258	0.126696762292
a27	0.102361067462	0.206400271837	0.217566638438	0.228299982593	0.104683914419	0.140688137431
a46	0.0944018684873	0.184593730612	0.218438966146	0.234532134198	0.11526406814	0.152769232477
a20	0.0995525274958	0.201792710204	0.211728382049	0.240285774733	0.103221682713	0.143418910826
a31	0.120749092499	0.228187663401	0.203410710683	0.211517838244	0.111125184238	0.125009480275
a7	0.117500370833	0.196017159467	0.185842970228	0.199833879415	0.133221501413	0.167584080092
a1	0.0994379019443	0.148733501489	0.180897046743	0.228419619805	0.132330400471	0.210181503364
a20	0.0952382323148	0.139287860496	0.201134982248	0.246891693268	0.116203196824	0.201244011121
a31	0.119229820772	0.157632296832	0.212185287416	0.225402814423	0.119221588941	0.16632818704
a20	0.129278570257	0.155934298944	0.193610942472	0.210857108141	0.13050020298	0.179818879013
a31	0.137814870086	0.145973836315	0.183570590824	0.21468927938	0.134171244327	0.183780159671
a23	0.164099896695	0.150737768772	0.173174886941	0.20142305646	0.132006056442	0.17855830989
</S>	0.165261588347	0.144696634386	0.151214233471	0.19360833823	0.124849490721	0.220369689945
