 	io	voglio	che	Maria	venga	qui	</S>
a31	0.103224637	0.097402305	0.0887588655	0.09358936	0.148351485	0.241712565	0.22696079
a39	0.111410115667	0.0811476683333	0.0651140131667	0.06805802	0.148442425	0.269711335	0.256116416667
a31	0.128249178556	0.0727498861111	0.0614467087222	0.0680837766667	0.170112895	0.252275945	0.247081602222
a37	0.137464040852	0.068361370037	0.0647844082407	0.0763900255556	0.188911655	0.235418751667	0.228669744074
a31	0.116714894951	0.0608298213457	0.0662626044136	0.0767755185185	0.209398035	0.239514713889	0.230504414691
a11	0.11789517165	0.0715819337819	0.0713004948045	0.0770259595062	0.194368845	0.240475781296	0.22735182823
a20	0.12984543055	0.0880897179273	0.0769577782682	0.0798600065021	0.164201451667	0.233920840432	0.227124776077
a4	0.146067660183	0.0899577576424	0.0762338510894	0.0786218655007	0.160167773889	0.223933780144	0.225017302026
a24	0.146867283394	0.0748217635475	0.0628805210298	0.0709922985002	0.187851847963	0.230916670048	0.225669600675
a31	0.134313427798	0.0659802105158	0.0549744576766	0.0677507795001	0.200161069321	0.245292670016	0.231527380225
a11	0.129888369266	0.0693885215053	0.0600560825589	0.0691434965	0.179731273107	0.245242280005	0.246549973408
a24	0.130595683089	0.0686854835018	0.0616906155196	0.0695142088333	0.165328341036	0.236973663335	0.267212001136
a31	0.150858887696	0.0817916995006	0.0682666965065	0.0729779262778	0.143971390345	0.224071097778	0.258062337045
a46	0.153083062565	0.0958115031669	0.0817988908355	0.0814617804259	0.137202470115	0.218494275926	0.232148055682
a8	0.131467310855	0.107641954389	0.0987176356118	0.0909681718086	0.145737500038	0.212135131975	0.213332291894
</S>	0.126610265427	0.120470162194	0.110711532806	0.0966853509043	0.143645185019	0.199495545987	0.202381930947
