 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.083153013	0.07824726	0.075864005	0.098411455	0.1136005625	0.196016335	0.16334223	0.19136516
a31	0.138814846333	0.106103356667	0.087763155	0.115521365	0.1073167155	0.197825378333	0.117038653333	0.129616536667
a29	0.171709358778	0.123338922222	0.0954114533333	0.151821278333	0.122423633167	0.178841302778	0.078027859111	0.0784261942223
a10	0.164863396259	0.125530464074	0.0952437107778	0.161982852778	0.140399912722	0.171715050926	0.0731050477037	0.0671595487408
a24	0.175430478753	0.136629588025	0.101011094926	0.154640774259	0.131733459241	0.170997820309	0.0716045059012	0.0579522539136
a31	0.201774366251	0.143013036008	0.100934121642	0.15058893142	0.118884636414	0.166554473436	0.0651235873004	0.0531268626379
a24	0.20702140875	0.152470818669	0.106964650547	0.129846601807	0.107010998805	0.176576744479	0.0654156177668	0.0546931842126
a16	0.166614932917	0.147275996223	0.105747300182	0.111964671936	0.108333084602	0.223709664826	0.0765478559223	0.0598064790709
a31	0.179687767639	0.155185258741	0.104477513394	0.116730470645	0.109186243201	0.203388754942	0.0730952393074	0.0582487076903
a20	0.20966387588	0.164870102914	0.108560217798	0.126548306882	0.1163457344	0.147727858314	0.0683314004358	0.0579524605634
a31	0.20599693196	0.168213350971	0.113640319266	0.117898562294	0.1142008248	0.148690209438	0.0710320434786	0.0603277585211
a11	0.197196393987	0.166314833657	0.116376836422	0.115500990765	0.1180935016	0.148894799813	0.0742858044929	0.063336864507
a17	0.202528727996	0.164838934552	0.116617482141	0.106518678255	0.121340433867	0.127114246604	0.0837953934976	0.0772461148357
a11	0.211969792665	0.171984921517	0.11559034538	0.085623664085	0.111413821289	0.127424234201	0.0922550131659	0.0837382066119
a17	0.205063670888	0.176669123839	0.120695573127	0.0754196113617	0.100255367096	0.148667916734	0.088970687722	0.084258017204
a31	0.200425833629	0.170001767946	0.123535697709	0.0780097404539	0.094432849032	0.174922925578	0.081555472574	0.0771156424013
a20	0.213625934543	0.170801672649	0.120095957903	0.0884759334846	0.0993304250107	0.159083081859	0.082670028858	0.0659168921338
a31	0.219916118181	0.177607784216	0.120970717968	0.0824535811615	0.0993371170036	0.152459637286	0.0836236876193	0.0636313120446
a20	0.22394100606	0.180533054739	0.122326072656	0.0753342357205	0.0985271276679	0.148292219095	0.0858552308731	0.0651910306815
a8	0.212243118687	0.18978052158	0.135589107552	0.0706557879068	0.089281824556	0.138505193032	0.0863390619577	0.0776053602272
a31	0.198577282896	0.182325677193	0.143745199184	0.0784852033023	0.092292534852	0.142274421011	0.0811974923192	0.0811021500757
a24	0.194865700965	0.172801902398	0.140629433061	0.0782296257674	0.096978428284	0.145831707004	0.0826853491064	0.0879778500252
a31	0.203364080322	0.171721167466	0.137068087687	0.0734756565891	0.098077764428	0.147322509001	0.0803572363688	0.0886135133417
a10	0.208562526774	0.171299572489	0.135249549229	0.071492783863	0.0967099681427	0.146320163	0.0795280807896	0.0908373277806
a31	0.211780132258	0.172058497496	0.134705563076	0.0683425479543	0.0955665543809	0.145652917667	0.0772240222632	0.0946697425935
a11	0.208299977419	0.169035529165	0.134853327692	0.0685435089848	0.0935057847936	0.137149425889	0.0811045074211	0.107507957531
a46	0.178031515806	0.162130046388	0.139913955897	0.0644196659949	0.0753940815979	0.13061359863	0.11127714914	0.138220029177
a6	0.140390168602	0.134737635463	0.125013225299	0.0703960389983	0.0743430391993	0.129341052877	0.155871443047	0.169907453059
a31	0.148261299534	0.131666025154	0.118642908433	0.0784911816661	0.0949760417331	0.131289170959	0.142435099349	0.154238309353
a26	0.156840821845	0.135790485051	0.120686792811	0.0759487025554	0.096702243911	0.139316743653	0.127695934783	0.147018301451
a31	0.170822639282	0.13853069835	0.11969111427	0.0759477761851	0.0898294659703	0.139876067884	0.120485148261	0.14481712715
a8	0.175150859761	0.140179306117	0.120089204757	0.0781217687284	0.0877479133234	0.133432182628	0.13136770942	0.133911075717
</S>	0.14608194488	0.127877573059	0.115999937379	0.0727834243642	0.0761590766617	0.131869051314	0.17251975471	0.156709247858
