 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0534192065	0.05100961	0.048023531	0.050728085	0.05069237	0.0467356525	0.0643209725	0.0681930765	0.113932375	0.19976694	0.25317814
a31	0.0971967111667	0.0813303533333	0.071500892	0.056657235	0.0407561963333	0.0400570505	0.0768747471667	0.0799221288333	0.103781938333	0.146734676667	0.205188025
a20	0.130878473722	0.103801197778	0.0904035493333	0.0817739416667	0.0452215574444	0.0412468875	0.0828708337222	0.0853864396111	0.0987254994443	0.109975902222	0.1297157
a46	0.108705877907	0.083460575926	0.0715432251111	0.103599343889	0.0580848164815	0.0595229451667	0.0899010945741	0.0900016098704	0.0999915698148	0.107626307407	0.12756264
a10	0.123407695969	0.089435778642	0.080165705037	0.121787431296	0.0582414648272	0.0610990270556	0.085553989858	0.0858864666235	0.0926838699383	0.0970725158023	0.10466605
a17	0.136703608656	0.0981728595473	0.0903316283457	0.140565123765	0.0562191876091	0.0524273276852	0.079746098286	0.0808403535412	0.0868346219794	0.0917122152674	0.0864469433333
a31	0.137216862885	0.103903676516	0.0936032011152	0.133161617922	0.050727789203	0.0459236978951	0.0809628594287	0.0847055925137	0.0979128259931	0.0923115284225	0.0795703201111
a20	0.142630470962	0.119816218839	0.105343112038	0.113705087641	0.046383362401	0.0368607722984	0.0750529431429	0.0834020675046	0.101954725331	0.0889955594742	0.085855664037
a8	0.110796513654	0.101001069613	0.0886432206793	0.0946056242137	0.048569674467	0.0418470584328	0.0816189810476	0.0883193258349	0.107875841777	0.112131936491	0.124590749679
a20	0.100611951218	0.090588649871	0.0847749015598	0.0973362147379	0.057815832489	0.0445986981443	0.0815811953492	0.0878473672783	0.102879600592	0.111650095497	0.14031551656
a31	0.122716863739	0.106685076624	0.0996368185199	0.112436264913	0.058273706163	0.0395891147148	0.0760629367831	0.0828241977594	0.0970911935307	0.090952716499	0.11373113552
a39	0.127848301246	0.115505746875	0.102430586173	0.099344836971	0.047223818721	0.0374786535716	0.0742618169277	0.0786670225865	0.0973633378436	0.093683526833	0.126192378507
a31	0.135877860415	0.125512856958	0.108255670058	0.0928351209903	0.0453233042403	0.0367537418572	0.0672910769759	0.0721392708622	0.0942798992812	0.094796810611	0.126934422836
a33	0.126395475138	0.118212032319	0.101285510019	0.0855061469968	0.0451178047468	0.0363002649524	0.067540408992	0.0748848302874	0.110886133094	0.11551334187	0.118358060945
a31	0.123583416713	0.115031050773	0.102142528673	0.0863343436656	0.0527779932489	0.0383287459841	0.063294004664	0.0728473954291	0.110604359698	0.117319273957	0.117736885315
a18	0.131480398904	0.122292875258	0.110685510891	0.0859982108885	0.0557210294163	0.0371196039947	0.053693439888	0.061255237143	0.0930881418993	0.109067364652	0.139598200105
a31	0.141476189635	0.130939613419	0.116721224964	0.0762406002962	0.0537057754721	0.0354905079982	0.0494659916293	0.055820964381	0.0867464189664	0.107017181551	0.146375536702
a23	0.141362463212	0.130612044473	0.116389078321	0.0736302617654	0.0555682741574	0.0358248773327	0.0462528288764	0.0526761634603	0.0988816646555	0.11917570385	0.129626635567
a31	0.135845404404	0.126515171491	0.115099212774	0.0762823005885	0.0606875980525	0.0363411837776	0.0455231872921	0.0500989851534	0.0992945735518	0.121234254617	0.133078131856
a39	0.130180828135	0.12005521583	0.114065690925	0.0804861635295	0.0674362560175	0.0367744545925	0.044891116764	0.0503163733845	0.0961975185173	0.126078381539	0.133518010619
a31	0.132808959378	0.12108561061	0.115143680308	0.0794791745098	0.0694843653392	0.0350163135308	0.0421358549213	0.0480346654615	0.0926484401724	0.12597505718	0.13818787354
a24	0.131842231459	0.11959369687	0.115979953436	0.0818424415033	0.0751721751131	0.0371528541769	0.0434604243071	0.0525905498205	0.0954502487241	0.119360345727	0.127555067847
a20	0.093811762153	0.0900302056233	0.0949582644787	0.0783225885011	0.0771918537044	0.0370702257256	0.0420994221024	0.0557071346068	0.122749666241	0.162807931909	0.145250932616
</S>	0.0797997210765	0.0780051028116	0.0839137222394	0.0741811462506	0.0737074698522	0.0352434878628	0.0410313970512	0.0549883023034	0.134165888121	0.184443930955	0.160519811308
