 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.086511197	0.095490185	0.10803544	0.099597522	0.108266055	0.1489964	0.118675238	0.117898423	0.1165295575
a24	0.0888399863333	0.104472538333	0.123464136667	0.112255999	0.120209018333	0.13959885	0.102511071333	0.107117656333	0.101530780833
a18	0.0882754941111	0.108980319444	0.128035618889	0.113037318	0.120679709444	0.13309817	0.0984268337777	0.108070042111	0.101396520278
a31	0.10503600137	0.130471449815	0.14925913963	0.124622752667	0.129622019815	0.12238564	0.0760259305926	0.0837122607037	0.0788648160927
a37	0.10885735579	0.135918746605	0.16786157321	0.135530517556	0.137866893272	0.124324103333	0.0607611005309	0.0672385222346	0.0616412313642
a21	0.0998451272633	0.122415335535	0.16378842107	0.138828662519	0.135372417757	0.127532634444	0.066220971177	0.0753470494115	0.0706494237881
a31	0.0888272224211	0.109604591845	0.150675820357	0.128760327506	0.129245172586	0.132929284815	0.0817556303923	0.0926096098038	0.0855923429294
a37	0.100065697474	0.120893437282	0.160735356786	0.133554005835	0.121772638862	0.127834456605	0.0771277867974	0.0831365699346	0.0748800506431
a19	0.111042415825	0.129913347094	0.165450335595	0.143656781945	0.122214520954	0.114357153868	0.0700418022658	0.0737388666449	0.0695847902144
a37	0.109091218608	0.124426813698	0.157915108532	0.141236977315	0.126176630318	0.110755885956	0.0754064207553	0.0790698755483	0.0759210754048
a31	0.108596382869	0.120510017899	0.155690566177	0.139655019105	0.125401346773	0.114093663319	0.0763554149184	0.0820254851828	0.0776721051349
a39	0.111318987623	0.120653552633	0.150874475392	0.143689433035	0.122418598924	0.11452339444	0.0778394629728	0.0818025483943	0.076879555045
a35	0.108866082541	0.118448265544	0.140803898464	0.139370984345	0.118341596308	0.11147317148	0.0841894443243	0.0881793427981	0.090327225015
a20	0.0979245275137	0.109678156515	0.133685379488	0.129108851448	0.125079198769	0.11887170716	0.0882176847748	0.0970335709327	0.100400935005
a31	0.106944332505	0.119316668838	0.142528266496	0.133360723816	0.137097072923	0.123231102387	0.0766542969249	0.0823722996442	0.0784952450017
a33	0.110262637502	0.121485930946	0.144433138832	0.134987297939	0.140283377641	0.131851257462	0.0743114676416	0.0738808558814	0.0685040550006
a23	0.0912492225007	0.105848304982	0.136372639611	0.124763372646	0.13148571588	0.142675952487	0.0869506208805	0.0910116299605	0.0896425516669
a31	0.100575220834	0.126418244994	0.141495633204	0.120991017549	0.13220993196	0.131300422496	0.0772146339602	0.0851331059868	0.084661802889
a37	0.103820980278	0.134502724998	0.138927214401	0.120424819183	0.140129773987	0.134764719165	0.0732136066534	0.0803790019956	0.073837189963
a31	0.0908123300927	0.119902004999	0.134842371467	0.121896663061	0.151697617996	0.149527123055	0.0754954135511	0.0825012203319	0.0733252879877
a3	0.0843204133642	0.112100418333	0.124731353822	0.111305059354	0.135580977332	0.135488647685	0.090331392517	0.102087831111	0.104053930663
a11	0.0685809971214	0.0903043227777	0.0964252746073	0.0859200447847	0.096849010444	0.124630352562	0.132553280839	0.145590513704	0.159146220221
a31	0.0744182333738	0.0962568742592	0.105772584869	0.0988155982616	0.114746870148	0.131314447521	0.120387516946	0.125466604568	0.132821293407
a37	0.0771717994579	0.0992482914197	0.106855761623	0.100662396087	0.118923573383	0.136270109174	0.115941092315	0.118421554856	0.126505454469
a11	0.0667737178193	0.0847988838066	0.0870368072077	0.0792100966957	0.091923046461	0.145885189725	0.143549080772	0.144017508285	0.156805708156
a39	0.0658010459398	0.0817605399355	0.0853194224026	0.0764383455652	0.087675309487	0.154663463242	0.146910930257	0.146620449428	0.154810502719
a20	0.0659073873133	0.0776466119785	0.0827890254675	0.0755779471884	0.088400169829	0.156791101081	0.149121943419	0.147582279809	0.156183530906
a44	0.0620887051044	0.0740621006595	0.0853756331558	0.0744089357295	0.0922089312763	0.171592353694	0.146923014473	0.145457719936	0.147882596969
a31	0.0727477360348	0.0862582468865	0.0902710560519	0.0776541185765	0.0883544537588	0.150609087898	0.134382533158	0.144003216645	0.15571951899
</S>	0.0869821455174	0.0990466684432	0.090228725526	0.0810845592883	0.0826227518794	0.116932623949	0.125086644079	0.144506608323	0.173509239495
