 	non	ho	cosa	a	fare	</S>
a8	0.193764505	0.18775367	0.15825468	0.141152115	0.159826715	0.159248335
a31	0.271172435	0.19552112	0.148772896667	0.122237819667	0.135423555	0.12687219
a37	0.289648305	0.195621243333	0.141962148889	0.129969211222	0.137179488333	0.105619615
a10	0.280385418333	0.187271754444	0.12793613963	0.138782983741	0.144326682778	0.121297001667
a37	0.309860709444	0.180475114815	0.11838797321	0.132312559914	0.130003397593	0.128960190556
a10	0.321259439815	0.180078451605	0.110176396403	0.121959925305	0.122137762531	0.144388020185
a0	0.307430556605	0.192668290535	0.114706897468	0.109796618435	0.11349036751	0.161907286728
a20	0.313118238868	0.209775666845	0.115587694156	0.093897676145	0.0999620658367	0.167658662243
a17	0.321080772956	0.227744322282	0.125015679719	0.088942298715	0.0952807966122	0.141936144081
a20	0.315618644319	0.256376064094	0.14137396324	0.0876403515717	0.0933055835374	0.105685394694
a8	0.290107358106	0.257406028031	0.156477347747	0.0995265925239	0.103866877846	0.0926157882313
</S>	0.257219004053	0.243270124015	0.172222733874	0.116148321262	0.118931463923	0.0922083441157
