 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.043853605	0.036058326	0.0398684335	0.04334587	0.0504757115	0.054608568	0.059260414	0.046759315	0.046507635	0.0497307405	0.0436562205	0.041364481	0.0335326715	0.0227868785	0.03758565	0.039206588	0.0389978565	0.052125968	0.0728450125	0.08577328	0.0616567805
a17	0.0465382503333	0.0374508316667	0.0417399345	0.04573795	0.0549711161667	0.0621088426667	0.0687100946667	0.0581809403333	0.0557884083333	0.0578563388333	0.0464706181667	0.043770105	0.0336188045	0.0200054641667	0.03677378	0.0340603113333	0.0271309111667	0.0400002866667	0.0576249398333	0.07855153	0.0529105638333
a31	0.0604061607778	0.0463947515556	0.0531940681667	0.0510102766667	0.0574497860556	0.0624010575556	0.0678772715556	0.0649718687778	0.0617058627778	0.0653811079444	0.0520431927222	0.047378354	0.0322846751667	0.0167555217222	0.0297692386667	0.0270376704444	0.0177490177222	0.0301884975556	0.0457591736111	0.0663959846667	0.0438464546111
a17	0.0684728262593	0.0505463038519	0.0621944250556	0.0540824278889	0.0613644536852	0.0664910091852	0.0727828838519	0.0756842462593	0.0694186442593	0.0771146843148	0.0595173909074	0.0521394103333	0.0320882547222	0.0147973735741	0.0258629192222	0.0229783204815	0.0138356399074	0.0207965678519	0.0297775318704	0.0433519512222	0.0267027548704
a31	0.0575725280864	0.0432223089506	0.0560842040185	0.0513819892963	0.0656409545617	0.0743800497284	0.0834410796173	0.0815642737531	0.0745681780864	0.0851387114383	0.0573124253025	0.0495246034444	0.0301403485741	0.014257596858	0.0250767640741	0.0225076238272	0.0134322053025	0.019294644284	0.0300396282901	0.0401569340741	0.0252629632901
a34	0.0533458593621	0.0425303816502	0.0515335213395	0.0536102884321	0.0694855248539	0.0777037849095	0.0870645298724	0.0746103629177	0.0703752826955	0.0823702004794	0.0533790034342	0.0469042678148	0.0308977355247	0.0148136366193	0.0246613410247	0.0239798582757	0.0128676504342	0.021473108428	0.03576497443	0.043060813358	0.0295678447634
a1	0.056501498454	0.0440768748834	0.0550037604465	0.048701287144	0.0609657339513	0.0712023339698	0.0833906566241	0.0772162629726	0.0692144342318	0.0789987748265	0.0562170878114	0.0481789019383	0.0336864561749	0.0204432472064	0.0274312930082	0.0263944367586	0.0164494894781	0.021934856476	0.0341487321433	0.0407395691193	0.0291042842545
a35	0.060962444818	0.0469106549611	0.0604039041488	0.0427565867147	0.0494350169838	0.0617122153233	0.077464077208	0.0822814096575	0.0716275647439	0.0769616442755	0.0608149692705	0.0517529579794	0.0373828810583	0.0230597977355	0.0273668750027	0.0253797775862	0.0192273741594	0.021293020492	0.0322623247144	0.0425956533731	0.0283488287515
a31	0.057226101606	0.046308435987	0.0565040840496	0.0439185112382	0.0526545639946	0.0666785917744	0.084385685736	0.0777269898858	0.0699676515813	0.0760015727585	0.0563365124235	0.0498561013265	0.0374985150194	0.0199638385785	0.0251123500009	0.0240979848621	0.0177771383865	0.022650989164	0.0370739349048	0.046847151791	0.0314132642505
a20	0.0570841005353	0.0438650709957	0.0537283233499	0.0468073284127	0.0579211089982	0.0704843515915	0.0846661552453	0.0770374032953	0.0703855491938	0.0791847675862	0.0570636721412	0.0495110137755	0.0375441760065	0.0239265318595	0.0279373283336	0.026564846954	0.0177145791288	0.020991174388	0.0323124623016	0.0383698542637	0.0269001677502
a17	0.0643207835118	0.0464719239986	0.0603615457833	0.0446854961376	0.0506287246661	0.0606875315305	0.0726276017484	0.0803272344318	0.0714062883979	0.0776451625287	0.0642232693804	0.0548755862585	0.0407526106688	0.0281988282865	0.0302527704445	0.0266707199847	0.0193839120429	0.020198972796	0.0273900764339	0.0342811000879	0.0246098779167
a20	0.0697034511706	0.0499274903329	0.0642576299278	0.0422816247125	0.0461421505554	0.0573732451768	0.0704686972495	0.0817605968106	0.0711401727993	0.0733901308429	0.0635875781268	0.0553278950862	0.0406179062229	0.0267346870955	0.0288028108148	0.0242785449949	0.0204144520143	0.0201233382653	0.0287255068113	0.0388096500293	0.0261324896389
a8	0.0651309677235	0.0469290544443	0.0601802733093	0.0415885265708	0.0476836291851	0.0593831913923	0.0736704324165	0.0743322642702	0.0667218975998	0.070546230281	0.0583106377089	0.0519575463621	0.0394447804076	0.0225262280318	0.0277707206049	0.0233483189983	0.0196065076714	0.0268202194218	0.0376808046038	0.0491868066764	0.0371809945463
a31	0.0572629832412	0.0438860234814	0.0542880644364	0.0437727968569	0.0526896737284	0.0633036187974	0.0784411008055	0.0684169847567	0.0616753478666	0.0674894300937	0.0545053825696	0.049317759454	0.0384881801359	0.0189513110106	0.0272681098683	0.0247825563328	0.0191227458905	0.0314091758073	0.0448923425346	0.0560621555588	0.0439742625154
a24	0.0604383277471	0.0478163354938	0.0558135781455	0.045812243619	0.0532282782428	0.0643811462658	0.0785917249352	0.0724787549189	0.0647179512889	0.0675371366979	0.0554005841899	0.0502745611513	0.0401198123786	0.0212396556702	0.0273222622894	0.0251278341109	0.0197414362968	0.0257069906024	0.0389978241782	0.0509835018529	0.0342700608385
a31	0.062975129249	0.0507335298313	0.0589013193818	0.0448285802063	0.0493828614143	0.0637352154219	0.0801467163117	0.0705747533063	0.064203654763	0.0656642372326	0.05456579273	0.0501362800504	0.0413979281262	0.0211947798901	0.0257852957631	0.0250342217036	0.0199534150989	0.0248841838675	0.0410702663927	0.051623343951	0.0332084949462
a13	0.0640405117497	0.0524497146104	0.0606603564606	0.0446247100688	0.0473744438048	0.0619754308073	0.0797487174372	0.0686305527688	0.0623408492543	0.0636042994109	0.05471755991	0.0506636713501	0.0423246577087	0.0201188349634	0.0243883935877	0.0242375589012	0.019384068033	0.0258666889558	0.0440444161309	0.0539781146503	0.0348264593154
a20	0.0651324912499	0.0539857832035	0.0617928308202	0.0442142000229	0.0454019669349	0.0586471806024	0.0764139711457	0.0693719995896	0.0627626930848	0.0631650998036	0.0559984866367	0.0519014307834	0.0438511065696	0.0203530533211	0.0239414101959	0.0221563656337	0.0188617736777	0.0259070736519	0.0449555077103	0.0569378148834	0.0342477884385
a33	0.0592079490833	0.0496236227345	0.0569512156067	0.0443310206743	0.0482119553116	0.0606440115341	0.0779171950486	0.0630869771965	0.0586248543616	0.0606668359345	0.0522865965456	0.0486203855945	0.0407557545232	0.0167307837737	0.0228756740653	0.0213028428779	0.0178871072259	0.030831764884	0.0542581025701	0.0704893616278	0.0446959861462
a20	0.0471609510278	0.0395982069115	0.0457668945356	0.0407815975581	0.0501686434372	0.0632243738447	0.0806088830162	0.0543426950655	0.0516430131205	0.0556955943115	0.0432867988485	0.0403268198648	0.0334468925077	0.0139513702579	0.0235650373551	0.0222872292926	0.018313840742	0.0400881962947	0.0739465175234	0.0938915605426	0.0679048720487
a31	0.0502806016759	0.0390314673038	0.0431362741785	0.044591401186	0.0554816654791	0.0674602179482	0.0809992543387	0.0573594523552	0.0535227360402	0.0596006224372	0.0425388142828	0.0390002339549	0.0307504121692	0.016530523086	0.025569219785	0.0266113797642	0.018882080914	0.0386499727649	0.0665050205078	0.0825214445142	0.0609772023496
a21	0.057182883892	0.0438942061013	0.0484856733928	0.0488650317287	0.057052916493	0.0685269346494	0.0827749147796	0.0607597654517	0.0559394020134	0.0626816024791	0.0467719714276	0.043239448985	0.0342202420564	0.017739117362	0.024589900595	0.0261649382547	0.0176305019713	0.0360311295883	0.0534176515026	0.0651010625047	0.0489306824499
a20	0.0497194422973	0.0407545100338	0.0453008831309	0.0436734272429	0.0529931194977	0.0692481882165	0.0910006382599	0.0566785391506	0.0519547353378	0.0578349491597	0.0416082178092	0.0391622906617	0.0331110406855	0.0155449427873	0.0214889311983	0.0235226974182	0.0180030946571	0.0401835611961	0.0675039038342	0.0801395208349	0.06057334415
a31	0.0539946297658	0.0419012120113	0.0457945377103	0.0450944904143	0.0558196631659	0.0726661874055	0.0897628877533	0.0600541637169	0.0552926511126	0.0604798277199	0.0420606706031	0.0392090145539	0.0322279442285	0.0173816835958	0.0236003000661	0.0274353288061	0.0190981078857	0.0365248353987	0.0588949892781	0.0715822536116	0.0511246233833
