 	avete	fatto	già	le	verdure	</S>
a6	0.093028303	0.1058254125	0.11584322	0.16018268	0.210445015	0.314675405
a46	0.096366111	0.1421925125	0.148359033333	0.177837536667	0.183443118333	0.251801718333
a21	0.152139461667	0.247037254167	0.165244794444	0.159495484222	0.128563415444	0.147519612778
a20	0.224397973889	0.334118551389	0.147759084815	0.121090974741	0.082727545148	0.089905901926
a24	0.235438091296	0.34655273713	0.151226994938	0.117332872914	0.0756171173827	0.0738322383087
a31	0.244669957099	0.30630594571	0.166015564979	0.118896447638	0.0855982107942	0.0785139147696
a14	0.240963259033	0.27829974857	0.173386598326	0.125497619213	0.0957106819314	0.0861420785899
a41	0.199351579678	0.283804542857	0.175947062775	0.145731629738	0.105550958977	0.0896141878633
a37	0.215650206559	0.297453440952	0.167275954258	0.138574139913	0.0973452709923	0.0837009492878
a31	0.239885918853	0.283018636984	0.174053691419	0.124755647971	0.0933327549974	0.0849533384293
a6	0.200757769618	0.220219022328	0.195778903806	0.14247888399	0.126997054999	0.11376838481
a46	0.158208376539	0.196008897443	0.197184621269	0.162823774663	0.149432545	0.136341794937
a31	0.18882863218	0.217830775814	0.191061600423	0.147686344888	0.132390498333	0.122202144979
a17	0.203225550727	0.206070881938	0.187466640141	0.148986431629	0.135045522778	0.119204954993
a20	0.188387966909	0.219798810646	0.173641090047	0.158015973876	0.138521350926	0.121634794998
a31	0.210828952303	0.240940640215	0.175305346682	0.142472587959	0.122834636975	0.107617844999
a17	0.205276160768	0.199861213405	0.182183285561	0.14746840932	0.139970232325	0.125240728333
a20	0.185012660256	0.191597601135	0.16676206852	0.160746779773	0.152968270775	0.142912616111
a31	0.220300343419	0.205651960378	0.167437506173	0.147743463258	0.133814690258	0.12505199537
a20	0.227799897806	0.183858880126	0.160670505391	0.143349237753	0.139993503419	0.14432796179
a17	0.196115912602	0.164865426709	0.129011548464	0.146524392584	0.169428607806	0.19405411393
a31	0.240580714201	0.162899238903	0.123601572821	0.146147564195	0.155521899269	0.171248975977
a23	0.2599408214	0.168228169634	0.115751259274	0.130355552732	0.14337006309	0.182354096659
a31	0.254072657133	0.166486846545	0.110573564758	0.129408382244	0.146392954363	0.19306559222
a8	0.256677509044	0.168393745515	0.111786901586	0.132160517415	0.142084884788	0.188896457407
a31	0.249119076348	0.171165598505	0.106298963862	0.130759489138	0.148090781596	0.194566105802
a28	0.238581588783	0.167396152835	0.102113614621	0.139688599713	0.156661833865	0.195558211934
a21	0.201600536261	0.168220730945	0.0896692898737	0.127747656571	0.166158897955	0.246602893978
a31	0.22397800542	0.160032400315	0.0989804582912	0.136074668857	0.159322192652	0.221612281326
</S>	0.26083144271	0.154081720157	0.109468909146	0.149958479428	0.150306586326	0.175352865663
