 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.049277119	0.074362492	0.057818273	0.0681613145	0.09204339	0.12818215	0.16007406	0.20347217	0.16660908
a15	0.055254583	0.0923014406667	0.080844563	0.0590119461667	0.092401185	0.119786564667	0.155633576667	0.18768736	0.157078803333
a31	0.115398237667	0.184154600222	0.140406157667	0.0735931087222	0.076902401	0.0821342865557	0.103161717222	0.119353626667	0.104895862778
a21	0.153183492556	0.233628320074	0.165615485889	0.0817510629074	0.069766313	0.0637181258519	0.0737849454073	0.0836633642223	0.0748889092593
a31	0.157363667519	0.236443510025	0.185141385296	0.0868375109691	0.068351076	0.0585262559506	0.0652209151358	0.0745914990741	0.0675241820864
a8	0.158829112506	0.237474210008	0.192916528432	0.088379250323	0.0626312653333	0.0530288359835	0.0606468270453	0.0766437240247	0.0694502213621
a31	0.152334817502	0.252900086669	0.184829489477	0.0884544201077	0.0641883997778	0.0525058336612	0.0600856390151	0.0753041880082	0.0693970921207
a20	0.156894775834	0.288098065556	0.185239346492	0.0894070983692	0.0631833079259	0.0475509678871	0.0536219663384	0.0626104806694	0.0533939630402
a39	0.150467645278	0.263578568519	0.181351395497	0.0838575644564	0.0733059659753	0.055930545629	0.0599433704461	0.0709380502231	0.0606268600134
a20	0.146426475093	0.241257179506	0.181453511832	0.0805941581521	0.0766417586584	0.063383396543	0.064019788482	0.076383846741	0.0698398633378
a46	0.129208738364	0.208700019835	0.170129263944	0.0827218510507	0.0671611162195	0.0642111975143	0.078039379494	0.106733028914	0.0930954044459
a31	0.141567839455	0.193495019945	0.164673857981	0.0953160553502	0.0666523604065	0.0613086855048	0.078244594498	0.106911861638	0.091829721482
a39	0.146209109818	0.184164603315	0.148683024327	0.100201705117	0.0667883418022	0.0654520928349	0.0806768628327	0.110735862546	0.0970883738273
a31	0.150381949939	0.170751191105	0.140947549776	0.103248911706	0.0639018572674	0.0669258036116	0.0839549676109	0.115384753515	0.104502961276
a20	0.151267244646	0.158728190368	0.138589516592	0.110368660569	0.0679561224225	0.0721106288705	0.0860425638703	0.111194980505	0.103742060425
a31	0.147587482882	0.149406770123	0.134961918864	0.110428156856	0.0671538741408	0.0745940479568	0.0877422892901	0.116692722168	0.111432750142
a46	0.144658832627	0.136312200041	0.136318109621	0.121849788952	0.0742758413803	0.0811060139856	0.0944388830967	0.103939958056	0.107100398381
a31	0.134884865876	0.128340630014	0.136713393207	0.125091714651	0.0737303337934	0.0843378576619	0.100962681032	0.106446258019	0.10949228446
a46	0.128214816625	0.121575276671	0.139029047736	0.12439093655	0.0765511879311	0.0866846708873	0.103777760344	0.107863062673	0.111913228153
</S>	0.104991940313	0.103551038336	0.131421838868	0.132626298275	0.0852346689656	0.0977420904437	0.117345225172	0.110902336336	0.116184534077
