 	il	ladro	è	entrato	da	qui	</S>
a31	0.18357785	0.135984255	0.136766305	0.181603415	0.1369966	0.111311413	0.113760195
a17	0.176151836667	0.110080356667	0.116038065	0.187539368333	0.13656223	0.151314439667	0.122313738333
a37	0.160075728889	0.093733083889	0.111770768333	0.177079306111	0.129173603333	0.186397269889	0.141770277778
a35	0.159416647963	0.0932826912963	0.116043432778	0.158177102037	0.131694307778	0.188798279963	0.152587574259
a18	0.155982987654	0.0899890304321	0.119482237593	0.144041510679	0.139340509259	0.189322739988	0.161841008086
a31	0.183200475885	0.111951333477	0.135965639198	0.135527816893	0.12268919642	0.163507229996	0.147158346029
a24	0.184258808628	0.112924169492	0.127283019733	0.121510327298	0.11907735214	0.173713009999	0.161233335343
a31	0.178989082876	0.103943571497	0.125359236578	0.125647680766	0.12246527738	0.17673552	0.166859618448
a16	0.177292814292	0.102255027166	0.123188846859	0.123962013589	0.123358295793	0.18080056	0.169142419483
a31	0.176536838097	0.094898345722	0.116496400286	0.131244041196	0.129507385264	0.181419236667	0.169897713161
a46	0.177570576032	0.0955078832407	0.112597933429	0.127284783732	0.128024635088	0.186738928889	0.172275231054
a31	0.209145788677	0.0946589024136	0.093503139143	0.123741374577	0.129186101696	0.183376526296	0.166388150351
a46	0.246449652892	0.100729632138	0.0939785960477	0.132950531526	0.117951523899	0.158826035432	0.149114016784
a31	0.272863160964	0.106357392046	0.0935162236826	0.140213353842	0.1018247413	0.146357198477	0.138867912261
a35	0.291239176988	0.115687640682	0.100351514561	0.166745821281	0.0954518004333	0.116733092826	0.113790925754
a31	0.293705018996	0.119806356894	0.10587368152	0.177305567094	0.0941082168111	0.104714284275	0.104486841918
a8	0.286715029665	0.127004705631	0.110629240507	0.184343385698	0.0968449502704	0.0997437980917	0.0947188589727
a31	0.280232666555	0.128943448544	0.117705113502	0.187079088566	0.0987610947568	0.0951992460306	0.0920793479909
</S>	0.291716903277	0.118834124272	0.112761116751	0.179615654283	0.0979731373784	0.0988665930153	0.100232496495
