 	sono	stato	sempre	poveretti	</S>
a20	0.058833467	0.086519725	0.221302905	0.33874611	0.294597775
a4	0.0495061906667	0.0983906483333	0.235435685	0.31783895	0.298828501667
a31	0.110045185222	0.223850129444	0.214866345	0.227940891667	0.223297450556
a38	0.140773785074	0.278147193148	0.206757795	0.188115862222	0.186205376852
a31	0.147798361691	0.292907651049	0.201470185	0.178436200741	0.179387610617
a7	0.156552330564	0.301006277016	0.191586218333	0.176260546914	0.174594655206
a31	0.159817333521	0.299391975672	0.188360156111	0.176628548971	0.175802015069
a21	0.171628831174	0.310703338557	0.193078158704	0.16804724299	0.156542458356
a20	0.166959347058	0.280748339519	0.210457716235	0.178011007663	0.163823626119
a8	0.151222457019	0.249428866506	0.209022528745	0.205682605888	0.184643568706
a31	0.169387557006	0.217191105502	0.216655332915	0.210799485296	0.185966532902
a33	0.199444599002	0.213896938501	0.193175257638	0.197141868432	0.196341324301
a20	0.154633779667	0.172643466167	0.169123339213	0.244753496144	0.258845881434
a31	0.165368839889	0.157629658722	0.170998276404	0.250511445381	0.255491780478
a7	0.180386313296	0.170586572907	0.190525515468	0.229567311794	0.228934300159
a31	0.184436414432	0.171637870969	0.189874565156	0.227451910598	0.226599230053
a11	0.185957944811	0.167040170323	0.183142768385	0.232139776866	0.231719333351
a31	0.18985995827	0.166680816774	0.175667696128	0.231390072289	0.23640146445
a13	0.201974902757	0.181816405591	0.183816808709	0.217737014096	0.214654914817
a18	0.162251967586	0.187480955197	0.23401109957	0.216068798032	0.200187221606
a31	0.175714969195	0.173304925066	0.204761129857	0.219939319344	0.226279653869
</S>	0.208160759597	0.165779967533	0.155373059929	0.221613414672	0.249072776935
