 	da	da	un	famoso	poeta	</S>
a31	0.193541155	0.14899825	0.12307493	0.204956635	0.17657621	0.15285282
a37	0.218184198333	0.137151503333	0.117553681667	0.241267521667	0.163559536667	0.122283563333
a31	0.221218802778	0.128677687778	0.126088312222	0.280411190556	0.144672748889	0.0989312764443
a28	0.208012010926	0.122387962593	0.143012317407	0.299299346852	0.142572226296	0.0847161574814
a31	0.175265513642	0.110061590864	0.147320252469	0.319742272284	0.158345228765	0.0892651458271
a20	0.174961767881	0.128749356955	0.14761016749	0.295582637428	0.161717972922	0.091378078609
a13	0.19442245596	0.153721015652	0.141269399163	0.231849342476	0.154651900974	0.124085896203
a39	0.215601971987	0.152121701884	0.126785573054	0.212649710825	0.135507936991	0.157333122068
a31	0.223457777329	0.139821950628	0.114663315685	0.234916606942	0.128568308997	0.158572047356
a35	0.231126102443	0.142331413543	0.112788663228	0.227894012314	0.125259746332	0.160600075785
a31	0.273031384148	0.152000861181	0.104573726409	0.192981600771	0.116454292111	0.160958131928
a17	0.302216631383	0.165860683727	0.0993610794697	0.17104414359	0.116850646037	0.144666813976
a31	0.324385837128	0.177678274576	0.0929312351566	0.15696870453	0.118516095679	0.129519891325
</S>	0.349135778564	0.177530842288	0.0825089575783	0.146778022265	0.11719299534	0.126853470662
