 	il	morto	si	piange	</S>
a20	0.13706926	0.17428915	0.27659382	0.22504763	0.18700016
a31	0.16417891	0.19999136	0.233851023333	0.23420578	0.167772961333
a18	0.18426684	0.211289053333	0.213004117778	0.24434901	0.147090998444
a15	0.139867726667	0.197621504444	0.245040412593	0.236770226667	0.180700109481
a31	0.182388395556	0.223413271481	0.206800697531	0.220602372222	0.166795256494
a15	0.206883048519	0.224552830494	0.20182797251	0.208727720741	0.158008452165
a31	0.20651778284	0.213863836831	0.205716537503	0.215296520247	0.158605310722
a29	0.218902550947	0.212695982277	0.191436592501	0.231944253416	0.145020566907
a31	0.203049646982	0.211810790759	0.194595814167	0.247380027805	0.143163678969
a0	0.200472848994	0.19824087692	0.192717771389	0.252748622602	0.15581985299
a31	0.204673902998	0.168652262307	0.196155363796	0.252729377534	0.177789070997
a13	0.215024370999	0.154808217436	0.187509277932	0.258461519178	0.184196606999
a18	0.208084510333	0.144704025812	0.187682945977	0.257067786393	0.202460709
a41	0.199911706778	0.144178288604	0.201884011992	0.247045588798	0.206980379667
a31	0.212974282259	0.141137306201	0.198090147331	0.230379559599	0.217418686556
a18	0.221489864086	0.1364483254	0.197344842444	0.242654969866	0.202061985519
a31	0.228533958029	0.138187985133	0.192207517481	0.244116149955	0.196954398506
a46	0.240116879343	0.137644015044	0.18337884916	0.248017663318	0.190842606169
a31	0.248266716448	0.141277185015	0.18968200972	0.246575494439	0.174198588723
a0	0.256794372149	0.153807118338	0.184491996573	0.228507564813	0.176398952908
a31	0.258666947383	0.158421202779	0.185591135524	0.224144051604	0.173176667636
</S>	0.260894143691	0.158574231389	0.189878172762	0.209864510802	0.180788923818
