 	hai	già	mangiato	</S>
a31	0.28394138	0.252258645	0.243099055	0.220700905
a37	0.30143928	0.253932048333	0.232217361667	0.212411298333
a31	0.276609473333	0.245315282778	0.243032573889	0.235042666111
a46	0.245528214444	0.237474864259	0.25990646463	0.25709045537
a31	0.229785418148	0.239944374753	0.262435504877	0.267834685123
a39	0.225783586049	0.235679308251	0.261924718292	0.276612375041
a20	0.231797882016	0.22272489275	0.252318099431	0.293159118347
a31	0.230334710672	0.21049636425	0.24859342981	0.310575492782
a46	0.249607456891	0.21144917475	0.24237260327	0.296570764261
a31	0.283563658964	0.216093191583	0.226112934423	0.274230214754
a18	0.305139979655	0.226534310528	0.220291894808	0.248033821585
a24	0.321002773218	0.244995376843	0.220334711603	0.213667130528
a46	0.316013671073	0.256181485614	0.225266703868	0.202538123509
</S>	0.312735485536	0.261033807807	0.228912781934	0.197317921754
