 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.1352843075	0.12370858	0.1005142975	0.1026715475	0.12269471	0.16545798	0.2496686
a31	0.219946165833	0.14286753	0.1006907525	0.106382635833	0.108743763333	0.139334043333	0.182035138
a20	0.285274461944	0.17346545	0.1128838875	0.103995088611	0.0970654844443	0.108344779444	0.118970894
a31	0.304383720648	0.173749546667	0.122461895833	0.107229746204	0.0943567461481	0.0970605764813	0.100757798
a20	0.309726296883	0.169492182222	0.124698295278	0.108742085401	0.0944013833827	0.0948892088271	0.0980505393333
a38	0.258228892294	0.176297410741	0.127673241759	0.1089423518	0.110253681128	0.106388044609	0.112216373111
a31	0.267191144098	0.166336210247	0.12828433392	0.1183364606	0.107815975043	0.10690903287	0.10512682637
a29	0.295087418033	0.154091743416	0.12347303464	0.122807336867	0.106130449681	0.106271727623	0.0921382824567
a20	0.270648626011	0.140812935805	0.119609048213	0.123201585622	0.123559349894	0.123518514541	0.0986499424856
a31	0.259135245337	0.126603859935	0.123853402738	0.134643588541	0.128222566631	0.127316891514	0.100224432162
a20	0.263598541779	0.119062703312	0.129351760913	0.146101019514	0.128168048877	0.122437417171	0.0912805087207
a46	0.248087863926	0.136019284437	0.116855163638	0.135064133171	0.125855062959	0.130465049057	0.107653429574
a31	0.283695637975	0.165459518146	0.101448835879	0.11413899439	0.10919357432	0.118216956352	0.107846459858
a20	0.325196015992	0.158313689382	0.103541013293	0.11178427013	0.10585971144	0.105736243451	0.0895690199527
a31	0.342277005331	0.151244629794	0.098750936431	0.112529617377	0.10702398048	0.103381952484	0.0847918366509
a39	0.361028298444	0.153723349931	0.089129267477	0.108741221126	0.104132876827	0.098788210828	0.084456744217
a0	0.327688782815	0.169260269977	0.083926919159	0.0995415423753	0.0996212542757	0.106010533609	0.113950676739
a20	0.273680587605	0.191748579992	0.0808076463863	0.0884740227918	0.0943949667586	0.116197461203	0.154696752246
a23	0.233990735868	0.179358069997	0.0781636137954	0.0899315009306	0.102305917586	0.133588847068	0.182661340749
a31	0.254524491956	0.177278886666	0.0901450962651	0.0975073103102	0.102704924529	0.121356522356	0.156482774916
a20	0.256986647319	0.178378828889	0.0858241004217	0.0948991884367	0.0987262615097	0.114308540785	0.170876426305
a31	0.269254065773	0.169247122963	0.0757072534739	0.0986132578122	0.10096893717	0.113483556928	0.172725797435
a46	0.286029308591	0.178123394321	0.0825361348246	0.0904509539374	0.0903240457233	0.111114958976	0.161421207812
</S>	0.257750684296	0.18684381716	0.0804914104123	0.0709019339687	0.0789694628616	0.125249599488	0.199793103906
