 	hai	già	mangiato	</S>
a38	0.232989265	0.262721395	0.2479041	0.25638522
a31	0.259150851667	0.258548345	0.238869233333	0.243431573333
a20	0.280667770556	0.246385298333	0.234032827778	0.238914117778
a31	0.266137590185	0.241669799444	0.246357752593	0.245834839259
a27	0.246032770062	0.224301609815	0.249952574198	0.279713013086
a31	0.228178110021	0.214440809938	0.252568141399	0.304812937695
a20	0.232546576674	0.216815593313	0.2497343538	0.300903485898
a31	0.239316712225	0.209523367771	0.2367945146	0.314365391966
a39	0.264961030742	0.214683449257	0.231759981533	0.288595533989
a20	0.320745133581	0.229754743086	0.217490917178	0.232009204663
a10	0.34495472786	0.235081791029	0.212685795726	0.207277671554
</S>	0.34497295393	0.236432550515	0.215034777863	0.203559720777
