 	vengono	vestiti	dai	genitori	</S>
a31	0.22964884	0.18468	0.17308326	0.214065595	0.19852229
a46	0.195726335333	0.16625021	0.14966668	0.253617141667	0.234739623333
a18	0.145305257111	0.177523676667	0.130366273333	0.284394543889	0.262410257778
a31	0.15782846237	0.221773202222	0.142689507778	0.26645969463	0.211249122593
a11	0.164917357457	0.237532947407	0.147412332593	0.262535961543	0.187601380864
a31	0.165080325819	0.246267632469	0.145520740864	0.260101427181	0.183029873621
a39	0.167877898606	0.25456455749	0.138208143621	0.26032663906	0.179022757874
a31	0.167340899535	0.249473212497	0.133170361207	0.270378326353	0.179637202625
a35	0.182369339845	0.238514770832	0.131700038736	0.266761992118	0.180653844208
a31	0.205254113282	0.216021243611	0.140257631245	0.265123990706	0.173342984736
a18	0.223831057761	0.207373081204	0.149078240415	0.253272920235	0.166444681579
a0	0.212849262587	0.195980030401	0.137076696805	0.256615723412	0.197478300526
a31	0.217561840862	0.1850407168	0.156320185602	0.250581907804	0.190495356842
a37	0.236765980287	0.181009192267	0.173570731867	0.240841422601	0.167812672281
a20	0.216135316762	0.162372977422	0.151678457289	0.2656276042	0.204185657427
a31	0.216555675587	0.149887959141	0.16131619243	0.2645210814	0.207719075809
a41	0.238014511862	0.148506563047	0.171326434143	0.241240067133	0.200912398603
a20	0.252132677287	0.139375004349	0.150263074714	0.230158509044	0.228070736201
a31	0.266387549096	0.12810976145	0.159396801571	0.219422476348	0.2266834154
a20	0.271985449699	0.12321730715	0.16757657719	0.212215952116	0.2250046918
a39	0.2860822999	0.127787172383	0.155641389063	0.205354404039	0.225134717267
a46	0.3037477433	0.143482444128	0.154118123021	0.19025807468	0.208393639089
a41	0.3177222511	0.155493271376	0.153867281007	0.170942964893	0.20197427303
</S>	0.32229670555	0.157260310688	0.152321380503	0.162860067447	0.205261571515
