 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.15853406	0.14044774	0.114497498	0.103992085	0.120547947	0.103983865	0.133760205	0.124236575
a39	0.152200273333	0.124355543333	0.092188938	0.086187525	0.112312617	0.116221871667	0.167263281667	0.149269931667
a41	0.129051794444	0.103382062778	0.0826163993333	0.0836018883333	0.109965291	0.123599457222	0.194512860556	0.173270250556
a39	0.174042174815	0.122002732593	0.0890360364444	0.0863410927778	0.0988484823333	0.0978657357407	0.185010383519	0.146853363519
a20	0.223291011605	0.142004050864	0.0888520071481	0.0845135609259	0.0830349007778	0.0844890172469	0.163332714506	0.13048273784
a0	0.222666647202	0.146580753621	0.086353420716	0.077532393642	0.0816426589259	0.0922148424156	0.149441334835	0.143567942613
a31	0.244759949067	0.14000262454	0.0863764169053	0.0839148845473	0.0787532283086	0.0929640188052	0.128042009612	0.145186867538
a13	0.274133979689	0.145844654847	0.0880797156351	0.0875540881824	0.0782301494362	0.0847313529351	0.106453764537	0.134972302513
a17	0.244641246563	0.161463111616	0.0916956952117	0.0731385127275	0.0851519714787	0.0825952109784	0.107284214846	0.154030054171
a31	0.287260282188	0.160565257205	0.0866002534039	0.0690697109092	0.0781946921596	0.0728987926595	0.104898894949	0.140512128057
a3	0.287038630729	0.157622795735	0.0914506261346	0.0735475349697	0.0791777160532	0.0716324865532	0.115602204983	0.123927999352
a46	0.193224053576	0.153507008578	0.104192782045	0.0765721429899	0.0910222173511	0.0799310721844	0.153437124994	0.148113586451
</S>	0.162439386788	0.149249554289	0.105792806022	0.0765177464949	0.0930631186756	0.0814893210922	0.171610907497	0.159837138225
