 	il	lenzuolo	vuole	lavato	</S>
a31	0.20923444	0.17824679	0.204944525	0.223880635	0.183693595
a7	0.219406583333	0.178785523333	0.202861505	0.227675508333	0.171270885
a31	0.242891454444	0.213006994444	0.203164155	0.207812009444	0.133125401667
a0	0.269044611481	0.242576321481	0.194506591667	0.186824633148	0.107047837222
a17	0.250920540494	0.24156790716	0.184832027222	0.197679111049	0.125000399074
a13	0.250346966831	0.245782879053	0.184083459074	0.196730423683	0.123056258025
a31	0.277548162277	0.251659336351	0.171226609691	0.181991637894	0.117574241008
a17	0.296343354092	0.26585381545	0.15733660323	0.157778549298	0.122687647003
a8	0.278617911364	0.275495418483	0.16319762441	0.168535556433	0.114153450334
a31	0.296107880455	0.261394166161	0.164836854803	0.168439795478	0.109221281445
a24	0.301261780152	0.251035862054	0.171612004934	0.174908341826	0.101182001815
a46	0.255369890051	0.248809607351	0.189551008311	0.221618263942	0.0846512252717
a24	0.224870116684	0.232973919117	0.200346996104	0.252391177981	0.0894177850906
a37	0.212900078895	0.221466583039	0.209450738701	0.260563439327	0.0956191536969
a31	0.270770682965	0.223994174346	0.1878665829	0.216097843109	0.101270679899
</S>	0.327590116483	0.226859237173	0.16546937645	0.175322716554	0.104758484949
