 	la	casa	la	costruisce	il	mastro	</S>
a20	0.121296345	0.104890918	0.10209166	0.1050496	0.1497087	0.17695038	0.240012395
a17	0.112780471667	0.0931313926667	0.12333018	0.140105686667	0.185283666667	0.160604913333	0.184763691667
a10	0.180878237222	0.121448604222	0.156897456667	0.150575942222	0.162456655556	0.117032902111	0.110710198556
a24	0.227810569074	0.143155014741	0.181146825556	0.141079780741	0.135247591852	0.094932640037	0.0766275475187
a46	0.192691419691	0.123832684914	0.196696985185	0.15068250358	0.153844023951	0.103827391679	0.0784249491729
a8	0.157066874564	0.105716004971	0.177718965062	0.161344291193	0.188540311317	0.12079070056	0.0888228497243
a14	0.175281106188	0.121374168324	0.163835218354	0.155452513731	0.178768167106	0.11760174352	0.0876870799081
a31	0.205701645396	0.137155499441	0.164637182785	0.150450261244	0.136875112369	0.11591137784	0.0892689283027
a20	0.196278651799	0.13476652648	0.142379227595	0.159172860415	0.13062686079	0.128847042613	0.107928841101
a41	0.181833163933	0.13466653216	0.128195409198	0.156421270138	0.14390905693	0.130245840871	0.1247287237
a29	0.187076161311	0.132627737387	0.136929406399	0.147834090046	0.143787378977	0.12224022029	0.129504994567
a31	0.190850430437	0.127661495796	0.149208535466	0.159641066682	0.126476396326	0.12673131343	0.119430729522
a30	0.176776366812	0.121184798599	0.129125571822	0.166290475561	0.130298725442	0.13904533781	0.137278687841
a31	0.176221728937	0.123169267866	0.121859653941	0.169384965187	0.126264805147	0.14473196927	0.138367605947
a28	0.171777832979	0.124900370955	0.11700429798	0.167648291729	0.122677481716	0.152925256423	0.143066478649
a31	0.182670274326	0.135325003652	0.111325079327	0.158025337243	0.120338893905	0.152404805474	0.139910606216
a17	0.189771618109	0.146354624551	0.114526519776	0.141860359081	0.105632857968	0.160998668491	0.140855378739
a20	0.17648485937	0.14858990485	0.104493133259	0.111095979694	0.114969382656	0.158915519497	0.185451242913
a31	0.190661913123	0.15187864495	0.111944727753	0.117590879898	0.124138045885	0.142068103166	0.161717672638
a20	0.203614927708	0.154945698317	0.109811302584	0.111147849966	0.109787756962	0.142638011055	0.168054429213
a29	0.193271939236	0.153007549439	0.097827687528	0.0852035266553	0.0936800023207	0.153981460352	0.223027819738
a31	0.202269849745	0.15545504648	0.106644975843	0.0996993988851	0.103043574107	0.146349401784	0.186537733246
</S>	0.214860109873	0.15794694824	0.117538042921	0.118869724443	0.116033927053	0.135164593392	0.139586616623
