 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.17008577	0.144021315	0.161167485	0.16953357	0.185007475	0.170184425
a31	0.23843385	0.160942408333	0.120455427	0.151495223333	0.187153828333	0.141519295
a8	0.277127863333	0.173412636111	0.0982187543333	0.132255492778	0.180616412778	0.138368831667
a31	0.291932481111	0.178482392037	0.0928518314444	0.127027785926	0.174569594259	0.135135863889
a15	0.296481663704	0.189571794012	0.0925451391481	0.125221551975	0.17011543142	0.12606438463
a13	0.283545541235	0.195967621337	0.0916787270494	0.113106040658	0.163509700473	0.152192341543
a24	0.301557623745	0.196509923779	0.0827485943498	0.100168526886	0.152268996824	0.166746283848
a31	0.316669274582	0.20064302126	0.0797427447833	0.0978857436287	0.143552805608	0.161506384616
a18	0.327760538194	0.204417547087	0.0780272982611	0.0950250378762	0.135024658536	0.159744904872
a31	0.340720732731	0.208791159029	0.0764111594204	0.0877132812921	0.127373972845	0.158989668291
a20	0.337844807577	0.222482246343	0.0770920564735	0.087984623764	0.129974674282	0.144621552764
a11	0.322824435859	0.241321032114	0.0820179788245	0.088790044588	0.128488551427	0.136557910921
a8	0.286378181953	0.244687907371	0.103554652942	0.102220499529	0.145067587142	0.118091170307
a31	0.302235120651	0.23984469579	0.109016552981	0.108071081176	0.143646279047	0.0971862934357
a8	0.299489910217	0.233499915263	0.112002342994	0.113425463725	0.151671569682	0.0899108324786
a31	0.295628806739	0.235434975088	0.114872224331	0.115429869242	0.154514984894	0.0841191554929
</S>	0.33371030337	0.242279362544	0.102473072166	0.107767681621	0.137760464947	0.0760090877465
