 	ora	ho	finito	di	scrivere	</S>
a23	0.15315025	0.117602325	0.10885338	0.126687395	0.2379764	0.25573026
a31	0.27213644	0.121473605	0.104377373333	0.122366698333	0.19061463	0.18903129
a28	0.38328143	0.138436305	0.124698381111	0.106609861111	0.136775035	0.110199043333
a31	0.414371416667	0.138234475	0.13391384037	0.100754242037	0.1192153	0.0935107464443
a41	0.420293595556	0.127702321667	0.12891685679	0.101598726012	0.1275349	0.0939536194814
a21	0.371579615185	0.140118357222	0.16173400893	0.104962130671	0.128467896667	0.0931380351605
a24	0.347298988395	0.146448679074	0.174997769643	0.109398870224	0.122259987222	0.0995957467202
a31	0.337539662798	0.139054549691	0.156284971214	0.121546040075	0.131547760741	0.11402702724
a39	0.325415954266	0.125090584897	0.134983061738	0.138609933358	0.140743086914	0.13515738908
a31	0.313450404755	0.119591279966	0.131974220579	0.144354041119	0.151325522305	0.139304563027
a28	0.300670348252	0.119979046655	0.116682403526	0.144391653706	0.170606084102	0.147670471009
a31	0.299359756084	0.124427768885	0.108641219509	0.143462484569	0.173001431367	0.15110732167
a20	0.297157682028	0.139685076295	0.099616741503	0.12633203819	0.174152393789	0.163056058557
a37	0.272615394009	0.154054615432	0.081566660501	0.10461089073	0.18321159793	0.203940826186
</S>	0.261957222005	0.160132022716	0.0793302552505	0.094770122365	0.187788153965	0.216022193093
