 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.060119163	0.05993626	0.06119415	0.077862415	0.108766547	0.151009785	0.259512665	0.22159902
a31	0.111404233	0.09978564	0.09316803	0.0939363116667	0.086772245	0.113822728333	0.224084641667	0.177026157667
a7	0.135338267667	0.11933211	0.109496826667	0.112976455556	0.087975143	0.0999571127777	0.184049623889	0.150874443556
a46	0.0892502425557	0.083983068	0.0786553355557	0.136788953519	0.121575417667	0.128264744259	0.193976511296	0.167505737852
a10	0.0999245041852	0.102773710667	0.108138021852	0.19111545784	0.137300577222	0.111753496086	0.131903950432	0.117090291951
a14	0.128810881395	0.133390536889	0.148358943951	0.221631452613	0.128331713741	0.0793767900287	0.0830942468107	0.077005453317
a31	0.160779480465	0.138469002296	0.153792737984	0.196560477538	0.116585451247	0.0706473033429	0.0835452722702	0.0796203011057
a0	0.162163658822	0.130436240765	0.138559969328	0.159428855846	0.101991578416	0.0706312111143	0.11883396409	0.117954517035
a20	0.144093948274	0.126140280255	0.125597536443	0.167775165282	0.103745227472	0.0757052070381	0.126053184697	0.130889435678
a31	0.166414569425	0.129523193418	0.127633375481	0.168305305094	0.106297845824	0.0757100756794	0.113281654899	0.112833975226
a10	0.171677969808	0.129126887806	0.123774761827	0.137019045031	0.0930370352747	0.0739717585598	0.135988244966	0.135404301742
a0	0.143530109936	0.122819365935	0.114566162609	0.115494511677	0.0791278517582	0.0766497695199	0.172551094989	0.175261153914
a18	0.131935049979	0.121289081978	0.113885416203	0.107266145892	0.0720178172527	0.07667306784	0.18906611833	0.187867321305
a17	0.13545664666	0.127003257326	0.118686562068	0.103503827297	0.0695176090842	0.0793151006133	0.185162849443	0.181354140435
a8	0.130048818887	0.124566899109	0.117296160689	0.0964701624323	0.0710796963614	0.0941273755378	0.188434613148	0.177976240145
</S>	0.123515394444	0.119882414554	0.113641210345	0.0927312162161	0.0730838031807	0.105147590769	0.193450636574	0.178547685072
