 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.13504028	0.12823339	0.104856942	0.137071783	0.13568685	0.164760785	0.194349955
a8	0.167108386667	0.15125646	0.103104625333	0.109258343	0.133533633333	0.158229075	0.177509508333
a20	0.215583205556	0.187826816667	0.123951271778	0.0876313223333	0.121032044444	0.130501945	0.133473433444
a8	0.235945521852	0.202499215556	0.140002293926	0.0862394521111	0.123743794815	0.110261471667	0.101308241815
a31	0.244321543951	0.206340581852	0.161112087975	0.0941128707037	0.111010509938	0.0959366485557	0.087165764605
a37	0.255800577984	0.216662633951	0.184237595992	0.101452266901	0.0937064449793	0.0797968308519	0.068343705535
a10	0.242090615995	0.212413901317	0.179844208664	0.1007392723	0.105873938326	0.0889405616173	0.0700975125117
a31	0.252688691998	0.219448607106	0.186601462888	0.1040335641	0.093991829442	0.0805020285391	0.0627337838372
a21	0.243030567333	0.202625212369	0.168305834296	0.109842041367	0.0944698951473	0.0959460928464	0.0857803402791
a31	0.236956082444	0.194645344123	0.168188001432	0.113103440456	0.0967904070491	0.100076424282	0.090240291093
a10	0.234149804148	0.197260751374	0.178107037144	0.116476903485	0.089822767683	0.097010308094	0.0871724513643
a17	0.209511468049	0.183410547125	0.154752482381	0.111433891162	0.0969706892277	0.123995599365	0.119925357121
a20	0.19591709935	0.174725885708	0.148670940794	0.116062253721	0.101618744409	0.132219626455	0.130785462374
a31	0.221882159783	0.184773795236	0.158756573598	0.113229884574	0.10019277147	0.115454075485	0.105710757458
a39	0.228994689928	0.189207151745	0.162098124533	0.118125124858	0.0883125738233	0.108997551828	0.104264795819
a31	0.229493443309	0.192586743915	0.170416391511	0.124210014953	0.0729167912744	0.103233197276	0.107143428606
a8	0.23537528777	0.198079044638	0.17211448717	0.132604334984	0.0789784604248	0.086730009092	0.096118426202
a39	0.19767677259	0.181653901546	0.164840685723	0.179446688328	0.0992436254749	0.077781216364	0.099357168734
a8	0.185753910863	0.178174063849	0.167426801908	0.196095736109	0.105309429158	0.0723876971213	0.094852409578
</S>	0.192052030431	0.185562216925	0.170090285954	0.185017258054	0.102959287579	0.0718278410607	0.092491139789
