 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.0398257515	0.0403972975	0.0553193475	0.0739600715	0.0700912815	0.071170006	0.08234472	0.0873616235	0.0369777225	0.04093106	0.03536143	0.0375835575	0.0374682455	0.0460081725	0.0709473855	0.0940645125	0.0801878035
a8	0.0423076728333	0.0363722901667	0.0610291548333	0.0854118105	0.0854260371667	0.0876082506667	0.10119645	0.1068654845	0.0421603558333	0.0490078546667	0.0313565103333	0.0350418331667	0.0308000291667	0.0328996861667	0.0432069675	0.0673261825	0.0619834301667
a31	0.0563663899444	0.0327064857222	0.0701485939444	0.0982508568333	0.0929072290556	0.0957855968889	0.0956284333333	0.101453096167	0.0447463832778	0.0507264482222	0.0335396757778	0.0320328920556	0.0262450470556	0.0252712713889	0.0307647138333	0.0595645375	0.0538623390556
a41	0.0680971379815	0.0352113399074	0.0790942499815	0.111436583611	0.0990640310185	0.104488832296	0.0920076211111	0.0974308900557	0.0481420124259	0.0491682667407	0.0368484782593	0.0310656570185	0.0263477473519	0.022621726463	0.0249462519444	0.0408930168333	0.0331361716852
a10	0.0762126873272	0.0369186053025	0.0765822866605	0.104652310537	0.0952972550062	0.104282510765	0.093347667037	0.0984984466852	0.0546948818086	0.0506609319136	0.0415209347531	0.0323212400062	0.0283833161173	0.0238344824877	0.0264617619815	0.0323494916111	0.0239812335617
a20	0.0937503591091	0.0390335614342	0.0749558335535	0.092935428179	0.0870529736687	0.094556790255	0.0894544523457	0.0984405308951	0.0560996936029	0.0498990706379	0.0502958559177	0.0349825043354	0.0318980900391	0.0272446834959	0.0292658259938	0.0297055352037	0.0204288281872
a31	0.091027019703	0.0390714214781	0.0718073228512	0.0899133260597	0.0853497832229	0.0919616867517	0.0889398707819	0.0969901056317	0.0591726785343	0.053623663546	0.0445399319726	0.0344620327785	0.0309236973464	0.0271311651653	0.0314070939979	0.0392625690679	0.0244166337291
a37	0.0760686165677	0.0424527104927	0.0762100626171	0.0911311986866	0.0861132260743	0.0877353589172	0.0895233382606	0.0950503018772	0.0635917715114	0.0573410098487	0.0399269519909	0.0349948479262	0.0314363774488	0.0293164833884	0.0312054983326	0.0418887710226	0.026013485243
a31	0.0720344768559	0.0439102614976	0.076958707539	0.0881712662289	0.0850835236914	0.0834963496391	0.0886527240869	0.0936159706257	0.0682045938371	0.0604945376162	0.0380323906636	0.0355744326421	0.0319759354829	0.0306651287961	0.0313273831109	0.0450368906742	0.026765435081
a18	0.0712727236186	0.0418229984992	0.0726836508463	0.0847255554096	0.0848065978971	0.083685563213	0.0911796533623	0.0979914735419	0.0690821126124	0.0616477468721	0.0347131428879	0.0366206808807	0.032535641161	0.031336872932	0.0327120633703	0.0457581398914	0.0274253936937
a31	0.0725453578729	0.0412635674997	0.0718843252821	0.0840546584699	0.0854717159657	0.0853310377377	0.0919173331208	0.099908814514	0.0702627355375	0.0627897099574	0.0355808449626	0.0369466946269	0.033296560387	0.0313628543107	0.0308560131234	0.0414138102971	0.0251139262312
a46	0.071674909291	0.0402480904999	0.0716909117607	0.0833230161566	0.0863816836552	0.0858115525792	0.0929811660403	0.102139234838	0.0718732718458	0.0635783306525	0.0350670749875	0.0376545865423	0.0333791967957	0.0311800747702	0.0293074083745	0.0395212594324	0.0241882010771
