 	io	non	ho	cosa	da	mangiare	</S>
a31	0.177655225	0.16949884	0.150228655	0.1365418975	0.137242965	0.1154771025	0.11335529
a37	0.229456088333	0.181676113333	0.139308798333	0.1140955775	0.119262668333	0.113087949167	0.103112766667
a31	0.275664696111	0.184075027778	0.124131162778	0.100196225833	0.106658712778	0.114991123056	0.094283038889
a18	0.28830411537	0.198052462593	0.119857190926	0.107781155278	0.105810267593	0.104174567685	0.076020272963
a31	0.258195538457	0.209000447531	0.129866280309	0.120277587093	0.107963769198	0.105385437895	0.069310974321
a11	0.248533756152	0.20586368251	0.133871740103	0.114307156364	0.107458905066	0.117308494632	0.072656318107
a37	0.237624828717	0.19138539417	0.134446713368	0.107771990788	0.104131845355	0.134229981544	0.090409319369
a15	0.219693992906	0.18790946139	0.148689381123	0.120370073596	0.099069534785	0.123607297181	0.100660323123
a39	0.206993577635	0.202746103797	0.163568607041	0.127191277865	0.090654299595	0.10657486906	0.102271304374
a31	0.239786719212	0.227187041266	0.141517859014	0.105827890955	0.0777794585317	0.110409586353	0.0974914531247
a39	0.248785486404	0.233668250422	0.132954009671	0.098394451985	0.0787355381772	0.108916875451	0.0985453907082
a20	0.222704778801	0.236451840141	0.161646946557	0.103933448995	0.0780274827257	0.0930920851503	0.104143436569
a24	0.204980276267	0.240804736714	0.194649232186	0.111742967998	0.0759632259086	0.0780495650501	0.0938099971897
a31	0.232314098756	0.244033628905	0.183234887395	0.110046719333	0.0717280286362	0.0725196716834	0.0861229407299
a46	0.233130559585	0.243255192968	0.172107235798	0.110716519778	0.0738267545454	0.0790456205611	0.0879181035766
a31	0.230269656528	0.244560254323	0.176965718599	0.115169839926	0.0753871088485	0.073785380187	0.0838620428589
a3	0.224464575509	0.249614808108	0.180837812866	0.119149353309	0.0735050469495	0.0696885580623	0.082739860953
a31	0.222660778503	0.251290102703	0.183829630955	0.12143627577	0.0734609766498	0.0673179940208	0.080004263651
</S>	0.263760359251	0.257487066351	0.169104185478	0.112232554885	0.0678445598249	0.0571238470104	0.0724474368255
